,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,Scanorama,Harmony,STACI,INSTINCT,stClinic,STAligner,STAIG,STAGATE,SPIRAL,spCLUE,SpaVAE,SpaBatch,SEDR,scNiche,MaskGraphene,MENDER_wo_pcs,GraphST,GraphPCA,DeepST,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
bio_metrics_NMI_leiden,0.2814536429468998,0.3429628521665222,0.193480278312734,0.245484204667344,0.1852413052950055,0.1523165281860856,0.1690111435149358,0.2320455238697392,0.2759865960870769,0.2442868132416312,0.265711953735314,0.3136364621572527,0.1946744969484773,0.1560400316222037,0.2576493982799328,0.1837245659009809,0.2729848516036549,0.2603730418287946,0.1510763196141154,0.3076554916955101,0.1691480920081789,0.17155889068251,0.3171503518890459,0.2263856573189812,0.0655510414670836,0.2987728498627616,0.2901189854093747,0.2012686756818895,0.1795036909946025
bio_metrics_cLISI,0.9635883569717408,0.9589212536811828,0.8799233436584473,0.9579900503158568,0.9095950126647948,0.8858510255813599,0.882969319820404,0.9844966530799866,0.9234336018562316,0.9118998050689696,0.9357662200927734,0.947180449962616,0.918598771095276,0.8613402843475342,0.9376500248908995,0.8716959953308105,0.9211082458496094,0.9242135286331176,0.7955412864685059,0.8796533346176147,0.9761857986450196,0.8490612506866455,0.9778605699539183,0.90086030960083,0.8231576681137085,0.9171791076660156,0.9719349145889282,0.9039870500564576,0.912354588508606
bio_metrics_isolated_labels,0.4831470847129822,0.5067982077598572,0.4953034818172455,0.4530092775821686,0.4460619390010834,0.4811028838157654,0.4604213535785675,0.4761261343955993,0.4824377596378326,0.4587123095989227,0.4584307670593261,0.4653879702091217,0.448696494102478,0.4654324352741241,0.4707071483135223,0.4730694591999054,0.4867771565914154,0.4763824641704559,0.4578830301761627,0.4778926074504852,0.5022556781768799,0.4782746136188507,0.4722019731998443,0.4134494364261627,0.4269765615463257,0.4922901690006256,0.5090781450271606,0.4660157561302185,0.474634438753128
bio_metrics_ASW_label,0.4880142211914062,0.4982784688472748,0.489444226026535,0.4520179033279419,0.4395626187324524,0.4858614504337311,0.4694022536277771,0.4861342012882232,0.4850493669509887,0.472932755947113,0.4737848341464996,0.4574860334396362,0.4596696197986603,0.4733865559101105,0.4716259837150574,0.4754773080348968,0.4938080310821533,0.4903009533882141,0.4693185687065124,0.4737105369567871,0.494724690914154,0.4880121946334839,0.4841337203979492,0.4078247547149658,0.3994185924530029,0.4919848442077636,0.489065557718277,0.4798025786876678,0.4903896152973175
spatial_metrics_moran_i_mean,0.8255825298912564,0.8358238305166976,0.3282564439042422,0.7313868764725227,0.4564924853495744,0.2126528661481044,0.1980956047166099,0.9093790673610794,0.6575148780022938,0.7290391684146277,0.5879365853592619,0.929860877571138,0.5458398069227374,0.6449602634381105,0.8168438928621252,0.3978883918834043,0.5933440533471347,0.6726345166980403,0.4439170872304969,0.6030072865762235,0.5440927710850603,0.3232909508970215,0.7201799326050162,0.730714825315002,0.3702961483700673,0.6190671506917917,0.9530729185451782,0.4181230136686784,0.7263662222926485
spatial_metrics_moran_i_std,0.0078268716611183,0.0075689046257657,0.007596013083519,0.0236936498205528,0.0919881896294625,0.0114173372314076,0.0238519154639648,0.0029228053986109,0.0659326091862841,0.0162721523561512,0.0247750570745661,0.0017454848665179,0.0453648038572916,0.0414775847582406,0.0168632769337009,0.0410065211011769,0.0062076056407771,0.0245251378295139,0.0551644584781518,0.0267597693274299,0.0087368506699845,0.0101834012421398,0.0353188931449362,0.0171372751849835,0.0085837002274026,0.0254952545130115,0.0021148389125113,0.0596444854072531,0.0100540800956662
spatial_metrics_greay_c_mean,0.1704742922481711,0.1639441466755221,0.6712649455539433,0.2689753897493269,0.5430266474053501,0.7877584331455244,0.7965326369372199,0.1032914952385423,0.3410062388354895,0.2691718344325948,0.4068405334403859,0.0698939996299591,0.4490073332830398,0.3495992012235461,0.1812307268700022,0.5970408287798872,0.4042475067366157,0.3237814015223746,0.55555088358135,0.3936619847292781,0.4532405373891174,0.6695568338863667,0.2737611424093963,0.2662406083828024,0.6286722730684448,0.3780425890967173,0.0502616130433433,0.5765088676961042,0.2733211587534846
spatial_metrics_greay_c_std,0.0076262531347218,0.0076048425538156,0.0076025596122152,0.0238388857317635,0.0898503640844285,0.0108248364107748,0.0259355715309728,0.003223387184691,0.0643623994439108,0.0159197844220313,0.0233394460796527,0.0017253051191551,0.0428922935888886,0.0408009864534955,0.0158164221902562,0.0408193219931428,0.0049679122369371,0.0252012193616399,0.0548763136481656,0.0278216523571504,0.0089051052979472,0.0113476608839989,0.0372216885569337,0.0164176579898825,0.0085714185943202,0.0260409404114,0.0017237149273688,0.0620236956038891,0.009792585463115
downstream_metrics_CHAOS_kmeans_mean,0.0612003418306509,0.0621420567234357,0.0725350901484489,0.0620887217422326,0.0710897520184516,0.0753564611077308,0.0754978582262992,0.0603841704626878,0.0647733149429162,0.0620756559073925,0.0631254489223162,0.0605607156952222,0.0644214612742265,0.0651303057869275,0.060864120721817,0.0658229564627011,0.0659732023874918,0.0668050696452458,0.0797912528117497,0.0639653752247492,0.05954077343146,0.0734981298446655,0.0611806064844131,0.0627332267661889,0.0710583726565043,0.0625189306835333,0.0593027385572592,0.073027898867925,0.0662563890218734
downstream_metrics_CHAOS_kmeans_std,0.0019585207392295,0.0035205329796857,0.0011541380966318,0.0023812455402443,0.0015898066602369,0.0007259121208812,0.0017874309304195,0.0036643639303079,0.0034462970987233,0.0021050762878172,0.0039042599129145,0.0026256144463254,0.0029228340368775,0.0006043148825681,0.0022635794869105,0.0010811231392354,0.0032898118751847,0.0023955918566131,0.0034959213562506,0.0023108080785664,0.0028888497043305,0.0034366576490273,0.002523393840422,0.0031849374827122,0.0045622571939086,0.0026138754255666,0.00284100388924,0.0021052216501072,0.0028971114282415
downstream_metrics_PAS_kmeans_mean,0.1126327321609133,0.1275626297204397,0.4571662793249016,0.1312262018370571,0.4376756517847461,0.5820960780411182,0.5632158314558343,0.0621831365393409,0.2895966067027255,0.1946273950847585,0.1973405116273795,0.105521750943127,0.2692416019631969,0.3155700771729259,0.0852569533191357,0.2983671291188096,0.2396406371993873,0.2954973972187476,0.5074018066825797,0.2000515541810331,0.0133237025916678,0.5972211184314943,0.0889741604447563,0.342407100552907,0.467206195732041,0.1447129768391349,0.0102685395794882,0.5254101689420966,0.2227512793729071
downstream_metrics_PAS_kmeans_std,0.0397922841572636,0.0051849529977317,0.0607698461783591,0.0251025200714017,0.0520199473218367,0.1460060607459685,0.0662895760204295,0.0278902357435087,0.0464714528351882,0.0364024592089071,0.0290316949686012,0.0052097111859812,0.0468604066403392,0.1756405359997881,0.0672703778896463,0.0804857094437228,0.0306695643825324,0.014430113287265,0.0344084447672876,0.0236319773746041,0.0046743009449017,0.0189274859209909,0.0265774871127377,0.0150341070877838,0.088207591607155,0.0267349183444633,0.0014937529471973,0.0486849094880627,0.0275327068084711
downstream_metrics_CHAOS_mclust_mean,0.0604722537100315,0.0623750984668731,0.0748584320147832,0.0605370054642359,0.0647556111216545,0.0710455204049746,0.0714364796876907,0.0599859828750292,0.0627570375800132,0.0621315911412239,0.0618192565937837,0.0605847698946793,0.0619239260752995,0.0650886272390683,0.0607746131718158,0.0676439478993415,0.0634180071453253,0.0611042516926924,0.077688289185365,0.0611409085492293,0.0597259066998958,0.0662605687975883,0.0596756376326084,0.0611861658593018,0.0660942594210306,0.0600365536908308,0.0592394309739271,0.0677758033076922,0.0646936583022276
downstream_metrics_CHAOS_mclust_std,0.0022988127292436,0.0033001127610871,0.0007284457125236,0.0030559681569636,0.0016047990733993,0.0016066019266421,0.0036330363963181,0.0035666903558817,0.0034124894048973,0.0017933509460798,0.0031436281695009,0.0028062636806254,0.0032118497652299,0.0011958966934604,0.0022110874540579,0.0007359488600462,0.0029287934434163,0.0032164144227341,0.0028579978016703,0.0025825525359225,0.002829447605412,0.0041303079342947,0.0026450715012356,0.0030387334096178,0.0027252181866376,0.0025719008221697,0.0027931004798201,0.0017429610082014,0.0028856464285487
downstream_metrics_PAS_mclust_mean,0.0704761118981436,0.1277775862732988,0.5086649921019505,0.0797113046233446,0.1440427552802907,0.4500609176613191,0.3826131907309317,0.0248167225188595,0.1759282978675274,0.1840974489148212,0.1933174462541262,0.0972272548550488,0.1804054118865989,0.2640450855837681,0.0762644239635061,0.3561577976184445,0.1842315652184424,0.0676263729183341,0.5148194912001782,0.1183525930648676,0.0261784830461396,0.1307127659037519,0.0256182630134036,0.2231949734039712,0.2732962218177625,0.0735909238138497,0.0114542706513066,0.2796904293005811,0.1868796631613484
downstream_metrics_PAS_mclust_std,0.0201851342442215,0.0186586201034412,0.0782904932145244,0.0157750542359906,0.01085768138089,0.049330105575482,0.0246294064222284,0.0079920099721809,0.0442464818914854,0.0217121747239196,0.016078233955407,0.0057027426051423,0.0375312529276835,0.1225700837264366,0.0612970991772385,0.1239917933136893,0.0514088849945873,0.0224837225717879,0.0500963177810761,0.0166795716833705,0.015558183390105,0.0131264467480332,0.0103875169828804,0.0305239475223298,0.1102250527250829,0.0075375099199073,0.0043767805482313,0.0280581235236309,0.0105480499092822
downstream_metrics_CHAOS_leiden_mean,0.0598780177533626,0.0606267489492893,0.07181100298961,0.0604026727378368,0.0677274217208226,0.0728540519873301,0.0742101445794105,0.0600843913853168,0.0636909268796444,0.0621109418570995,0.0629306212067604,0.0603247967859109,0.0655506749947865,0.0643476943174998,0.0609585357209046,0.0656364212433497,0.0653804453710715,0.0629559954007466,0.075830839574337,0.0609105229377746,0.0593762323260307,0.070684107641379,0.0602234341204166,0.0622584037482738,0.0720054383079211,0.0625273572901884,0.0592624818285306,0.0703236957391103,0.0627021354933579
downstream_metrics_CHAOS_leiden_std,0.0023525857895345,0.0028915348738919,0.0014583834569636,0.002516065937659,0.002414737838139,0.0012882354908661,0.0017270145814446,0.0035632768103179,0.0047962200883335,0.0026198832932671,0.0027206909338201,0.0032472933651646,0.0021941706542332,0.0010205653303238,0.0028225027163241,0.0016820345520169,0.0028616040299246,0.0016410228498416,0.0027659093736428,0.0025328553089375,0.0028943876815381,0.0033445623239197,0.0021278614179922,0.0030968461185195,0.0038858743579689,0.0024672178623318,0.0027689979955635,0.0011033876556118,0.0033863411494321
downstream_metrics_PAS_leiden_mean,0.0362495519664393,0.0845153341347495,0.3972387955716618,0.0585049384451981,0.2407435184416713,0.5057764267865464,0.5321646641295755,0.0237280872020133,0.2240270312179038,0.1528254484049504,0.1818374756873602,0.1013118729271157,0.3400086374461022,0.2652410267136185,0.0506365879462894,0.3075437637204869,0.1926054438584231,0.1733226523828021,0.4163376794923201,0.0352927762683639,0.0094447777214247,0.4844170899408049,0.0272387353854612,0.2718798540119422,0.4828026206726787,0.1329362560284573,0.0178281065385158,0.4159925771271425,0.1571052574190232
downstream_metrics_PAS_leiden_std,0.0072728025285659,0.0100113470683625,0.0781606696789226,0.0259561998054881,0.0702757496367387,0.1551883833429457,0.117298067346862,0.008319797737896,0.031417879926119,0.0163880797719325,0.0726634916775316,0.0041322196123494,0.0788105275073248,0.1028461426387568,0.0063920840684695,0.130632455009776,0.041955084941755,0.0716293116681585,0.0440690680505552,0.0032754912444456,0.0033015728314866,0.0229119223653872,0.0119896467725066,0.0285443486645587,0.0646523892050851,0.0295246486425848,0.0031490254805099,0.1160615155666838,0.0291445969554331
downstream_metrics_average_confidence_score_mean,0.9241653680801392,0.939384400844574,0.7523266077041626,0.680618166923523,0.6912904977798462,0.6477584838867188,0.7900622487068176,0.7276924848556519,0.904647409915924,0.8110082149505615,0.8485584259033203,0.9718738794326782,0.872226357460022,0.9956611394882202,0.6885330080986023,0.7758746147155762,0.9286977648735046,0.8751240968704224,0.9685842394828796,0.8604248762130737,0.5659051537513733,0.912384569644928,0.7030783891677856,0.987923264503479,0.8271509408950806,0.8040034770965576,0.8914977312088013,0.897568941116333,0.937714159488678
downstream_metrics_average_confidence_score_std,0.0257098376750946,0.0133636593818664,0.0427802205085754,0.0485143959522247,0.0389336943626403,0.0509183704853057,0.0409404039382934,0.1488320529460907,0.0215680003166198,0.1676969826221466,0.0730640292167663,0.0040331184864044,0.0524308383464813,0.0032371580600738,0.1575421094894409,0.2102192342281341,0.0352153778076171,0.0672266483306884,0.0195392370223999,0.0340285301208496,0.1692339926958084,0.0126821994781494,0.194730669260025,0.0025139451026916,0.0622467398643493,0.0199616253376007,0.0695310831069946,0.0247260630130767,0.014184296131134
downstream_metrics_slice_wise_average_PCC_mean,0.1467469710193402,0.0850883995676521,0.202856829882248,0.0975430013980516,0.1188250388235238,0.2447477763755801,0.2223509383041938,0.1287806438261005,0.1318626667555101,0.1250136348729665,0.1666765824661124,0.1093870118706033,0.1553245275302968,0.1681551912890987,0.1336032940819734,0.1280102774010534,0.1761941245539289,0.170270707564138,0.0733483975714897,0.0243573244117139,0.0978254990551409,0.0598156880151651,0.2077289226366193,0.1519973996376624,0.0474191207911889,0.1522731222634668,0.0699106696717679,0.1902899198488879,0.0896953264265931
downstream_metrics_slice_wise_average_PCC_std,0.0569764904728577,0.0436911819746624,0.0652560915900457,0.054293166202165,0.0620686324794031,0.0713182188598449,0.0605675263460409,0.0560754449031798,0.0491453518177584,0.0484316876400471,0.0577518874656518,0.0445416558199973,0.0552710542576032,0.0693236149312041,0.0161688666359677,0.0031652767035953,0.0618170296265519,0.050811614116231,0.0402213006784812,0.024634409831976,0.0496691618517544,0.0486386998801386,0.0680585852744052,0.0563691411586254,0.0531824312328318,0.0519262624547034,0.0457178498274453,0.0563099770825951,0.0673457553018928
downstream_metrics_average_matching_rate_mean,0.5139091397538991,0.6144624795787453,0.4985941634397602,0.5309262753787063,0.4955804399840648,0.4752978995014805,0.4819289692944698,0.4817032344286852,0.5600627054599763,0.4783594577253749,0.5202561947688058,0.6135087115162969,0.4655818530723493,0.4123854660011224,0.3542349537366605,0.3816015639241488,0.5567797367930134,0.5431893402580869,0.3602449033684458,0.3880013103666125,0.5193400824487782,0.4763448089762774,0.5407148390503089,0.5560135156172867,0.380157206736945,0.5561257510191666,0.6043453928398737,0.463189050189117,0.4804067059687944
downstream_metrics_average_matching_rate_std,0.0378538009812847,0.0109365981083777,0.0051567742946733,0.0204615715830341,0.0212987798208864,0.0262024755922928,0.0417019384324619,0.025214112148115,0.0127054865880357,0.0143684599759375,0.0352599457065401,0.01898508060857,0.0242906150446799,0.020037378979367,0.2158253513360603,0.0582707312159717,0.020020546995564,0.0025721001020031,0.0069065687847999,0.0706719780335293,0.0681022729964151,0.0506619427116445,0.0077065869872931,0.0278814826090346,0.0729560715826349,0.0218937538570523,0.0250619589980858,0.0626924201784749,0.026344981953186
bio_metrics_geometry_cell_distance_corr_mean,0.1249611420031834,0.1458655375978493,0.1134706693595526,0.1867010042800873,0.1278782909164332,0.0797285723082806,0.1229894214237146,0.2895113106939483,0.1030534149270789,0.1501820487512109,0.1590284719726917,0.1430625568863034,0.1902484816510494,0.1017398880838036,0.1172252488868508,0.2029360077941174,0.1469982943346639,0.1447637059172748,0.135770211589544,0.2240045742749046,0.3311394674647545,0.1000583644064354,0.230392743079751,0.12805011031366,0.1243947533494349,0.1989929683644649,0.1919322800285182,0.1550977116782272,0.1778157323682168
bio_metrics_geometry_cell_distance_corr_std,0.0109142084613893,0.0034301744703666,0.0147558457777551,0.0312838897315209,0.0147651301466045,0.0230573847087465,0.0112572364075775,0.0179379470537796,0.0316849051360164,0.0425548895013027,0.0467602868517507,0.0526499095872691,0.030100978010934,0.0081728867006065,0.0656451486087173,0.0676415174013537,0.0330615546763811,0.0053106456891766,0.0560021054006326,0.0357347984575556,0.0490453958220365,0.0244448199777182,0.0352770241250047,0.0875398941005307,0.0526283590659354,0.0100047769284151,0.0741181845959909,0.0173162547821115,0.0136169298915396
bio_metrics_geometry_truthworthiness_mean,0.8056746903946562,0.7887834517373732,0.6509393174748842,0.7734204428977205,0.686900932504409,0.65361212898818,0.6385712077351127,0.868984981552814,0.6993248746099544,0.7052967889460752,0.712653665909225,0.7354685180800099,0.6911976572368426,0.6557364545932963,0.732988576310443,0.6705784414913999,0.6902823003939599,0.7113025273843455,0.5868919416885964,0.7870648903566132,0.8739434732299373,0.6397568443926706,0.8393806838301052,0.646553410639274,0.6182088674711311,0.7311124923332404,0.892445973844387,0.6853715453904146,0.7128435422544537
bio_metrics_geometry_truthworthiness_std,0.0087716107380545,0.0016552682479169,0.0024202760902696,0.0231810661014064,0.0242263782343529,0.0047467931746792,0.0121314585371129,0.0254736729658271,0.0232728763182851,0.0157003824217839,0.0151612951180726,0.0087606881961259,0.0132410442323838,0.0324833646046884,0.0109208340082521,0.017886639523072,0.0100097180384457,0.0204578996094983,0.0307426822998947,0.0168381046866702,0.0066815038814795,0.0125478520525802,0.0248898354609634,0.0256387028696191,0.0137379550069209,0.0290860242829844,0.0135472240235705,0.0360074576492371,0.0140006517551421
bio_metrics_geometry_truthworthiness_decay_mean,-0.2212073517561137,-0.1527446491629848,-0.0695745489122129,-0.1792352673671416,-0.1049010436339786,-0.0929182036600253,-0.0750842181052538,-0.1387774233537541,-0.1361249994539104,-0.107360656686041,-0.1609974419278199,-0.1472246572109039,-0.1406207819368007,-0.0466895985190913,-0.1076888244026947,-0.03851143546002,-0.0571700357606867,-0.0873355572640179,0.0022244939687378,-0.2120444365368768,-0.1156621860893331,-0.0647732469516012,-0.1724023762840881,-0.0632094407563524,-0.0768686075581327,-0.0846610026362951,-0.081998327437417,-0.094839548745318,-0.0646497402038903
bio_metrics_geometry_truthworthiness_decay_std,0.0137988944572724,0.0125785579362576,0.0076082288642425,0.0299250366159916,0.048781853846636,0.015212556023388,0.0188295749798142,0.0277031437463699,0.0202020847514748,0.0137343219378397,0.0227337693004832,0.016406193551048,0.0346256939097026,0.0061326744287839,0.0169403422992782,0.0057788701662173,0.0126012730967984,0.0132034282363801,0.0030560022020974,0.0026228876822596,0.0098616686951915,0.0011232219954069,0.0172858844211395,0.0129764242394587,0.0170013469110181,0.022465048436311,0.004467118989082,0.0273048693899947,0.0014222394779597
bio_metrics_scgraph_scGraph_Rank_PCA,0.787037037037037,0.5462962962962963,0.6981481481481482,0.8481481481481481,0.8833333333333333,0.8018518518518518,0.8351851851851851,0.7833333333333333,0.5685185185185184,0.8092592592592592,0.7925925925925925,0.6185185185185185,0.85,0.75,0.6592592592592593,0.6962962962962963,0.7759259259259259,0.8481481481481481,0.6037037037037036,0.6185185185185185,0.5907407407407407,0.5925925925925924,0.7925925925925926,0.7740740740740741,0.3351851851851852,0.7703703703703704,0.3925925925925926,0.7944444444444444,0.4
bio_metrics_scgraph_scGraph_Corr_PCA,0.9180629220443652,0.7624484610637521,0.886981103960744,0.9434833788616328,0.9517117190964136,0.9077120992515916,0.9212196937740218,0.9062433129280408,0.8007843793105353,0.92903534853102,0.9195407556441944,0.7264405248192205,0.9237296153169952,0.8636441707132553,0.8587835359694371,0.8486872791369975,0.9109336356844798,0.9412182623332273,0.8098475558407814,0.757394687950902,0.7802682396791428,0.6842740852982868,0.90051745977428,0.7963761329572997,0.5453192002027154,0.8833903299479793,0.6305159112574227,0.9026968740605692,0.6058452369217804
bio_metrics_scgraph_scGraph_Corr_Weighted,0.7741765702898727,0.4122705151651376,0.6094167152547466,0.808753458166318,0.8206365308793155,0.7898696787526394,0.8370267949705416,0.7696564124149433,0.4230545253041573,0.7410715908820635,0.8069330931456379,0.5216702431553331,0.8437661564691008,0.6843751106786191,0.5973687963304436,0.6376273753425301,0.7157788672269396,0.8404188244378373,0.6467204683548696,0.5093605107845927,0.4828343939766662,0.3880772505552725,0.7857316298161359,0.663309949822563,0.0960880953630545,0.7158788869380224,0.1073047720314792,0.801598495461285,0.1964877492320929
