,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,NicheCompass,STAMP,STAligner,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SIMVI,SEDR,scNiche,PRECAST,MENDER_wo_pcs,GraphST,GraphPCA,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
spatial_metrics_moran_i_std,0.0651452982158975,0.0751411705731944,0.014584208806125,0.0196891679163703,0.0057625421027551,0.0069454519804046,0.0067943713294075,0.021026072721952,0.0027374983689627,0.0049665134099534,0.0092965485067493,0.0078435847029059,0.0303525840780646,0.0080963103761989,0.0430454272569832,0.0275855040588262,0.0142169281925225,0.0407314791040049,0.0698194067207535,0.0438310609611643,0.0228019985299621,0.0396992853653926,0.0799242159126365,0.038963192158304,0.0293610423254547,0.0472933688538646,0.0831270270728356,0.0107020640382787,0.0341286331922332,0.0388393501797589,0.032588133048334,0.0631502506303833,0.0714698118503483,0.0491334829943033,0.0270267978859026,0.0212120905623619
spatial_metrics_greay_c_mean,0.7430753820931298,0.7201689788007349,0.9497909473467409,0.9386141765990962,0.9829227729375098,0.9605750744843126,0.9821389514202415,0.9452601378329624,0.9819145013969393,0.9808048080186136,0.978716440623423,0.9775060400961736,0.9104189064209112,0.9789766489006076,0.8254680823814157,0.9335547903636924,0.927545492113551,0.8332382368498505,0.7691254274973343,0.8220725688842577,0.8786153854047498,0.7884476672047884,0.6187725381583838,0.7842186797429562,0.8657883169040268,0.7142039036675273,0.6695452448897518,0.9672755850147624,0.9088704646049396,0.8879138039438302,0.8926511212313447,0.8396448925854462,0.7571377237564625,0.8916242262713089,0.9168089642617328,0.9415414454949428
spatial_metrics_greay_c_std,0.0630260561398735,0.0698804782532702,0.0140812474632487,0.0102673232473174,0.0038447991947033,0.0119074597874649,0.0069837034803062,0.0121425946480431,0.0013479293134928,0.0080417922007844,0.0070095998411845,0.0025986415393563,0.0254584131681295,0.0020180391895529,0.0363958117520883,0.0282812716917522,0.0264126495003113,0.03848863109833,0.0604907830928817,0.0412691846917709,0.0205635245388905,0.1659851479727398,0.0778818174028863,0.0402822377955312,0.0264736273328877,0.0505924504492439,0.0763588734602046,0.0186492067443389,0.0421079582525938,0.0292927264943724,0.0314931468393595,0.0421505250373016,0.0675391364142813,0.0337878457569043,0.017087523937617,0.0328433535492917
downstream_metrics_CHAOS_kmeans_mean,0.0002572511245186,0.0001961414551866,0.0004880964600791,0.0002308559487573,0.0004754084220621,0.0005055113967197,0.0004898526531178,0.0002221658893783,0.0005626354250125,0.0005441852845251,0.0004945028340443,0.0004452421271707,0.0004552050280229,0.0004781485282971,0.0002102628010713,0.000215206426219,0.0004171914479229,0.0002669382811291,0.0002191866951761,0.0002973857626784,0.0004548886499833,0.0003925336641259,0.000313776001955,0.0002657678026783,0.0004118381572576,0.0003908352809958,0.0002639756324545,0.000468640627029,0.0001945560021946,0.0002446472644805,0.000232306997835,0.0001926489397495,0.0002866910751132,0.0001705551161042,0.0004596595730011,0.000185171040357
downstream_metrics_CHAOS_kmeans_std,4.031447692796506e-05,6.176905365315631e-05,0.0001264132804959,6.869470092786011e-05,0.0001199696921261,8.405368235225211e-05,0.0001358142101062,6.699386611588076e-05,0.0001328742937824,0.0001393052745905,0.0001228045016404,0.0001182256147854,0.0001197870764792,0.0001244657127678,6.0093705162062174e-05,6.513102459090047e-05,0.0001130701500677,7.864929091659042e-05,6.833418196790429e-05,8.727852334079363e-05,0.000119249609675,8.852431486163014e-05,9.157697276442152e-05,0.0001093810002739,0.0001152346554552,0.0001172304470932,4.5832431712067385e-05,0.0001245951433011,3.330770030147714e-05,3.2778572436198056e-05,7.024194133514485e-05,3.4092746471556034e-05,8.409182307214331e-05,5.398407148783907e-05,0.000122477721042,5.826726090706315e-05
downstream_metrics_PAS_kmeans_mean,0.5380927257280871,0.6320761791814814,0.8770537389880735,0.67852070211121,0.8102610414884595,0.919482666984823,0.9089825542731088,0.6677259019145487,0.9613395966145836,0.95382069016839,0.8813807702417907,0.8166996803158177,0.8097807079927749,0.8028023223334461,0.625959125852889,0.7232157185418441,0.6997876638631185,0.8103882060160544,0.7069510458682542,0.8308828456222671,0.7932006483552874,0.3749194338629396,0.7399018007867552,0.366501096715469,0.8100757090747815,0.7538475704822852,0.443184200197486,0.6825723164862243,0.3828668567005235,0.4546107655196332,0.6661383135957332,0.533553533101152,0.6418077271754945,0.4871192125311047,0.7957322925173657,0.5577996341309731
downstream_metrics_PAS_kmeans_std,0.1024342761409051,0.0700831571116718,0.0232331497633601,0.0514638010041802,0.0221265862546637,0.0212185008228583,0.0364291088546181,0.0720545591969349,0.0088652701596685,0.0155288196275754,0.0146175778982476,0.0348865676546404,0.0311534949079543,0.0267339145492763,0.0628983652474404,0.0666619848022707,0.0263243225793385,0.0369514737833985,0.0548746387995258,0.0438948848609498,0.0287070348840215,0.2663892315166261,0.0677155057947514,0.1258150426997033,0.0336942764961655,0.0845165096137099,0.1505464077455814,0.0254754874123278,0.093425177046275,0.0482617455713885,0.0667789324008942,0.1270422419006284,0.065668887014375,0.0618062126780494,0.0290066008063479,0.0674311594865492
downstream_metrics_CHAOS_mclust_mean,0.0001845948427217,0.0001902009923166,0.0004584346121797,0.0002166634221794,0.0004558531509246,0.0004312405265712,0.0004662510182242,0.0002037248486885,0.0004851603589486,0.0005511389366195,0.0004485949757508,0.0004889198656504,0.000464889453724,0.0004697879000256,0.0001729935465846,0.0002081635466311,0.000464913881539,0.000233713008735,0.0001890392935213,0.0002488731552148,0.0004625667061191,0.0004090917839979,0.0002979512210004,0.0004321725864429,0.0003655778224735,0.0004099007831731,0.0002591548351726,0.0004609601067689,0.0001730639293479,0.0001961100303257,0.0002018602293295,0.0001686535300298,0.0002486687202084,0.0001686731605635,0.0004367514726861,0.0001859105808155
downstream_metrics_CHAOS_mclust_std,6.324143302233784e-05,5.909706309795449e-05,0.0001201947315979,6.384049354814583e-05,0.0001153101720266,0.0001156185584009,0.0001207746399173,6.373294579219793e-05,0.0001216601132467,0.0001413679952944,0.0001131855318189,0.0001305230059756,0.0001230059352137,0.0001243771790817,5.41489447695493e-05,6.468543996722833e-05,0.000124745572608,6.911713397646776e-05,6.064111338650087e-05,7.516505005791254e-05,0.0001215372417425,8.131523318256958e-05,8.682902414658543e-05,0.0001338349380786,0.0001022632081898,0.0001122486950991,4.438608797190626e-05,0.0001204015301545,5.431895710016112e-05,5.891479096470367e-05,6.321592451411645e-05,5.576122711625858e-05,8.238420973472141e-05,5.3810792658417454e-05,0.0001165153741323,5.826085695455064e-05
downstream_metrics_PAS_mclust_mean,0.418135171062175,0.5490180798614301,0.8724708230210131,0.5866931062721997,0.7872789262482532,0.850975682423138,0.8785696638897306,0.6186768446633435,0.7305582875108346,0.9550218584082408,0.749510397074344,0.7758974901160185,0.8053870473327974,0.7082244605759475,0.3973861001046178,0.6543401561403841,0.6817185748657836,0.7127541997879945,0.6146172073759167,0.7302991033649926,0.8144892916039722,0.371468351542674,0.7038197238681884,0.6580045220397902,0.8096583846550475,0.8333336462616222,0.4235068786688143,0.7479916658493414,0.3642395313625841,0.5992391485330764,0.6161542610974887,0.3730310421167844,0.5921821610651749,0.5141154715987808,0.7197654249093325,0.573791619736448
downstream_metrics_PAS_mclust_std,0.1174648533125765,0.0695850221360191,0.0143011385132016,0.0480845890400207,0.0195057757213104,0.0221944650711326,0.0095719992230924,0.0701286062175126,0.0170764233816277,0.0156296712512301,0.0343614694443042,0.0425172077217044,0.0296827022655395,0.020495451979901,0.0897681209476039,0.0810154347297157,0.0468513615602017,0.0544646856395271,0.0644162244236902,0.064010348137148,0.0283285982511969,0.2643015898997757,0.0575482860335912,0.040601663343995,0.0428874668128707,0.0412719938908469,0.1473700956920092,0.0151195735149758,0.0697905815325891,0.054910976534386,0.0584763078148247,0.1036268845064968,0.0820199648521919,0.0582234531648604,0.0207219093109578,0.0739364458397947
downstream_metrics_CHAOS_leiden_mean,0.0001718351292462,0.0001830001444128,0.0004716012723899,0.0002050136390607,0.0004701119517752,0.0004377871907005,0.0004778931033797,0.0002105210539108,0.0005448655283544,0.0005740794391992,0.0004577456857077,0.0004607353087825,0.0004630796611309,0.0004663636500481,0.0002115547831635,0.0002056492618673,0.0004641524380228,0.0002256319082031,0.0001791260632065,0.0002601330634206,0.0004584887162006,0.000353278213879,0.0003958756860811,0.0002401748400491,0.0004544646847837,0.0003456667618593,0.0003330469383702,0.0004658581165131,0.0002360495273023,0.0002025550347752,0.0002669522073119,0.000165007331816,0.0003918017998027,0.0001671571759895,0.0004594541193606,0.000183097559784
downstream_metrics_CHAOS_leiden_std,5.787929692696154e-05,5.766207860753448e-05,0.000122181361614,6.246316264843782e-05,0.0001199269289355,0.0001101734983949,0.0001232797241815,6.299334918377475e-05,0.0001434650203369,0.0001522744974163,0.0001236410829267,0.0001218428523115,0.0001219640215196,0.0001218026804867,3.062067526835589e-05,6.396482721731391e-05,0.0001206020356158,6.774595171515782e-05,5.757524237061714e-05,7.743225956428988e-05,0.0001206265457575,6.235141339686868e-05,0.0001115819542386,8.486223169026057e-05,0.0001215739209463,9.675176991727124e-05,7.457118419637597e-05,0.0001221718334985,5.90959716477298e-05,7.043432899744751e-05,3.657417758404286e-05,5.453052939719253e-05,0.0001127659158888,5.283596935148786e-05,0.0001212684817278,5.805781073687943e-05
downstream_metrics_PAS_leiden_mean,0.2568411258823318,0.5408648424563899,0.712353115730081,0.5577911149341549,0.7111562526034416,0.8554294795452465,0.7074353422163173,0.6319998044278264,0.9501923680868214,0.912596154355414,0.6645134696638024,0.7102219032388302,0.7148436483802802,0.7123176462688141,0.2225287515289216,0.6361607628219081,0.7127089265887897,0.6340567025297069,0.4691286774462246,0.7177676753669805,0.6979383775345928,0.6269710198031495,0.6875251415334783,0.3586074501129987,0.7116432536324018,0.6733263892127072,0.4646436974318017,0.7069941703108853,0.2540929825727062,0.3873811190521914,0.4767949604458202,0.3406634368795178,0.6671304893868631,0.4598040563613024,0.7074595606431947,0.601409717185955
downstream_metrics_PAS_leiden_std,0.0541558970532843,0.0632869179604802,0.0193183320599208,0.0587215039438163,0.0161738101609358,0.0344431908309318,0.0207452821208809,0.0701766201249169,0.0082840646263999,0.0394728019940434,0.0361709522641541,0.0200932564106661,0.0192134079754493,0.0177974631961241,0.1083523888472657,0.0718181941474812,0.0190489138921319,0.0383344379538549,0.0377831689562792,0.0636821426055799,0.0223495539674901,0.2369298723045501,0.0360213301866007,0.0936211368298111,0.0218793505326448,0.0335103085858801,0.1780669451219269,0.026903828435334,0.0452964452496379,0.1400656817486375,0.0600936371759705,0.1092594055960556,0.0316668546033752,0.0630039658701039,0.0188502159938543,0.0571632942943198
downstream_metrics_average_confidence_score_mean,0.9017508029937744,0.9571191072463988,0.7725588083267212,0.6682214736938477,0.6735053062438965,0.8558881282806396,0.9055319428443908,0.948761224746704,0.8635554313659668,0.992342472076416,0.74566650390625,0.8366724252700806,0.9469650983810424,0.7717409133911133,0.7852568030357361,0.9725111722946168,0.9951626062393188,0.9521428346633912,0.9846391677856444,0.9553764462471008,0.7566121220588684,0.7736606597900391,0.9931830167770386,0.8243056535720825,0.974873423576355,0.9800214767456056,0.9030104279518129,0.9969792366027832,0.5882981419563293,0.7761132717132568,0.8153548836708069,0.7194328904151917,0.8067858815193176,0.9982484579086304,0.9373365044593812,0.986172080039978
downstream_metrics_average_confidence_score_std,0.0412403047084808,0.0003069639205932,0.0048673450946807,0.0059977173805236,0.0032297074794769,0.049485832452774,0.0141626000404357,0.0042071938514709,0.0029534399509429,0.0009136795997619,0.020734280347824,0.0130869448184967,0.0070118010044097,0.0032859146595001,0.0950907468795776,0.0012395083904266,0.001191884279251,0.0043509304523468,0.0001930594444274,0.0005735158920288,0.0257676839828491,0.2259997129440307,0.0001340806484222,0.1535609662532806,0.0003581047058105,0.0058012604713439,0.0942732691764831,0.0002728998661041,0.1673376113176345,0.0817903578281402,0.0088165998458862,0.0524846911430358,0.0278716683387756,0.0006259083747863,0.0044650435447692,0.001110702753067
downstream_metrics_slice_wise_average_PCC_mean,0.3013202548027038,0.2376981079578399,0.489431619644165,0.2954407334327698,0.5082945227622986,0.4541190862655639,0.4670383334159851,0.2452578842639923,0.3682131767272949,0.4397406578063965,0.4949378371238708,0.5845499038696289,0.5079455971717834,0.5253227949142456,0.276285171508789,0.2892085313796997,0.4669342637062073,0.3387436270713806,0.2876087427139282,0.2690681219100952,0.5185072422027588,0.2944920361042022,0.436614841222763,0.3100425004959106,0.4687263965606689,0.4541565775871277,0.3394241333007812,0.4634242355823517,0.2487450838088989,0.3309628963470459,0.4647141098976135,0.2503911554813385,0.5038220882415771,0.2511838972568512,0.4987508654594421,0.2780960202217102
downstream_metrics_slice_wise_average_PCC_std,0.005805566906929,0.0157616809010505,0.0260626673698425,0.0066360831260681,0.0212795585393905,0.0415078252553939,0.041415587067604,0.0166634917259216,0.0337751358747482,0.0250446200370788,0.0280175358057022,0.0195501744747161,0.0206898599863052,0.0236901640892028,0.0031577798072248,0.0089336484670639,0.029654324054718,0.0097063183784484,0.0158619433641433,0.0134676396846771,0.0236515998840332,0.079798974096775,0.0244118273258209,0.0342548936605453,0.0232989788055419,0.0277096033096313,0.0540734827518463,0.0187611877918243,0.0204605162143707,0.0123185366392135,0.0156750530004501,0.0109209716320037,0.0195876508951187,0.0076235830783843,0.021609604358673,0.0066064149141311
downstream_metrics_average_matching_rate_mean,0.8039208611306956,0.8314609795848367,0.4790741270258696,0.7538893027244438,0.4709013182540503,0.3798855863032085,0.4348968362273704,0.7317959149538056,0.3224627748131882,0.3657220310309635,0.481728683566586,0.5165434459635196,0.5303934893957766,0.5040922265052368,0.8497014209934823,0.7847149131154081,0.5079823404042806,0.734112553766681,0.76525519394473,0.7312289052071232,0.5425604470922185,0.3309789995337681,0.8027213003920013,0.1166018619633715,0.6680345981265705,0.6274470970133809,0.6302682401933549,0.4506923049234568,0.695118922689897,0.7282374143221829,0.826541419923137,0.6977071821357524,0.8212042624864173,0.8588772467685757,0.7212870771013431,0.716386484327777
downstream_metrics_average_matching_rate_std,0.0001544281112316,0.0059386172985302,0.0029151667057829,0.0074897171606378,0.0040080238284915,0.0017816318911899,0.0054027937476604,0.0166171893451023,0.0020753015121442,0.0101370606630444,0.0006059736601451,0.0067513217795299,0.0028822833550437,0.0101540176667542,0.0226249229793223,0.0016031880247501,0.0019902837646673,0.0025981348407615,0.007976658285949,0.0022195492912362,0.0023540754427495,0.1160592965463738,0.0065202988378654,0.0061057878380444,0.0109845695474062,0.0185021824908458,0.1436856119771573,0.0187257575873357,0.0644851806764277,0.0073601910446833,0.0043000108400771,0.0054605926002663,0.0063881685475467,0.0086959309336594,0.0008933627169535,0.0099454551445615
bio_metrics_geometry_cell_distance_corr_mean,0.1760459481358113,0.2476973519979906,0.0769065650415585,0.234885494613876,0.072105453296769,0.0513679561292907,0.0606697557407899,0.2848405614746617,0.0183250641006514,0.0159958048094162,0.080314729596428,0.0844950615921343,0.1177180090094871,0.0728281101961768,0.2507266764629803,0.2936733267583819,0.0721156061953641,0.1429931484758279,0.2142048643134963,0.1670711813941521,0.1826553262382814,0.0878776012611762,0.2742632067694181,0.0917414568394757,0.118456542910458,0.1275457404736545,0.2608088415956573,0.0453341635887894,0.3053212301107915,0.1926204055304828,0.299977685442292,0.1840718577071621,0.2777015767169855,0.3327755935167446,0.1597628629250027,0.2734532980345763
bio_metrics_geometry_cell_distance_corr_std,0.0391900382548104,0.0686794041934724,0.0248045859326176,0.0386297440855425,0.0110243179118907,0.0297146628735076,0.0268011232485827,0.1503137380170545,0.0033842004119501,0.0077890701925387,0.0177347646203165,0.0280952418840151,0.0541783353384112,0.0189581697910735,0.0707080195557884,0.0604504059911183,0.0171231765970613,0.0256912578356547,0.0441466668485562,0.0310673409545062,0.0620842924548015,0.0630521432015623,0.0518643325394985,0.0301015044362145,0.0370554118660627,0.0145537067118197,0.0611121593108374,0.0115956770927228,0.0696693298869069,0.0548325376797204,0.079025260996191,0.0581257032374313,0.116230023612524,0.0864734094408086,0.0353849680427878,0.0543915228691497
bio_metrics_geometry_truthworthiness_mean,0.8216655946580795,0.7990813552503117,0.5967622708249961,0.7883188804401285,0.5935454605863174,0.606292717323565,0.5833256755180026,0.7653240202491994,0.5380852656176377,0.5578808034072701,0.5939770459898494,0.6196567409199193,0.6275810540210732,0.6096122201170917,0.8521312152543153,0.7338096035242508,0.6032931513696312,0.7424794872412118,0.8093812059770062,0.7364172487837405,0.6205211955786136,0.5573542773441938,0.7075119527043535,0.7798109463188377,0.6630566132615371,0.6589735931852976,0.6646992380731845,0.5892855857533327,0.8164966429573344,0.741791887948958,0.8269739144784628,0.8779908315667099,0.7420739593927781,0.824533467685129,0.6758215032051776,0.7380316969170835
