,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,NicheCompass,STAMP,STAIR,STAGATE,SPIRAL,SpiceMix,SpaVAE,SIMVI,scNiche,PRECAST,MENDER_wo_pcs,CellCharter,CAST,BANKSY,CellNiche
sc_metrics_LUAD-9 R1_RF_f1,0.160764248914451,0.0869142618783257,0.2053799835231872,0.0862622499523663,0.1407753815741417,0.0617112536483092,0.2726733682132206,0.0967905929029367,0.1125597825054203,0.2748343876713119,0.1424746272158745,0.2643628071853205,0.4040286474542162,0.367005975491308,0.1640491790612177,0.3844269241390101,0.1473892190673097,0.1586051407822581,0.2733135320609541,0.0654417995666209,0.2327628382653393,0.3083644100050807,0.1359717449225921,0.2679233658229406,0.0934054734543413,0.3379355785725661,0.1015836747072982,0.370024929150218,0.1119441565054205
sc_metrics_LUAD-9 R2_KNN_acc,0.7599208624842299,0.6713140841839661,0.7412188897809382,0.7417063310012616,0.7900490308521619,0.6685399701800665,0.7749526895286156,0.6702961922238789,0.7154705241426769,0.7501003555453607,0.7564370914095653,0.8017261153802041,0.8427571969262531,0.8327789884161028,0.7702646519096227,0.8645200137630462,0.7524802156210575,0.7632684367473334,0.8449506824177084,0.5561776006422755,0.721742745727721,0.797167106319532,0.7655336047711894,0.7907801926826471,0.7348821539167336,0.8377967656841381,0.7288034751691708,0.8307790457621287,0.7289253354742516
sc_metrics_LUAD-9 R2_KNN_f1,0.1396407191171936,0.113015751432242,0.3022569717626052,0.1776515062071083,0.3155909387047377,0.109929680776891,0.2952472451716956,0.1099639082564207,0.1602373559110255,0.2076155434672673,0.2014967818674032,0.279165695049808,0.3709769452469573,0.3673285845182903,0.1649287263282088,0.351931873688907,0.1507429977156468,0.1586032891965773,0.2945864845946502,0.0657701705527007,0.1014900309339618,0.2560931902583084,0.1376065948050617,0.2829020421186895,0.1217844535875933,0.3213580035774627,0.1076468817045596,0.35656114558834,0.1159613542711179
sc_metrics_LUAD-9 R2_LR_acc,0.7830098061704324,0.6742745727721069,0.7698273884619796,0.7454481591925679,0.691478380548228,0.7198646633788278,0.8048658102993462,0.7182159651336162,0.7513547998623695,0.7720065374469549,0.7972889666246129,0.8602333983254961,0.8639537217570822,0.8383057116641817,0.7985864204610621,0.8728495240279849,0.7818700539052643,0.7774615781626333,0.874433707994036,0.6029719577933249,0.7502293841036816,0.8251878082348894,0.765906353939672,0.7749526895286156,0.7647881064342241,0.8619681156095883,0.4202245096914784,0.8405708796880376,0.7364304966165844
sc_metrics_LUAD-9 R2_LR_f1,0.1525476764120499,0.111284455713464,0.3384035301265605,0.2001311617465973,0.3194805499865229,0.1672285637876698,0.3569202376138867,0.1184704075740909,0.2273245606690088,0.2249826639260458,0.2177225076276947,0.3487292796559921,0.4205767938170865,0.4469261746248712,0.2030638761683552,0.3463077126494045,0.1609235011662255,0.1821443230161988,0.4142692833290724,0.0495313022138495,0.1155977627157061,0.305811313505554,0.1207540649911191,0.2787112035590712,0.1261763910487229,0.4205398093567696,0.0952215484295664,0.4087034963605907,0.1090472828903113
sc_metrics_LUAD-9 R2_RF_acc,0.7680138203922469,0.7164525748365638,0.7945937034063539,0.70737756623466,0.6619021676797798,0.704266544328478,0.78835015483427,0.6976717513476316,0.7453908131666476,0.7821639522881064,0.7776336162403945,0.8436962381006996,0.8553661543755018,0.8287504300951944,0.7888877738272738,0.8735233398325496,0.7727807087968803,0.775848721183622,0.8398683908705127,0.48438037618993,0.7909163894942081,0.818750716825324,0.7704940360133042,0.7930955384791833,0.7417421722674619,0.8515884849179952,0.7426382039224682,0.8327288106434224,0.7437779561876362
sc_metrics_LUAD-9 R2_RF_f1,0.1364963747990865,0.1095934877480476,0.2720363680743471,0.135495659962187,0.1967300286297986,0.1005829180369989,0.2800953789457312,0.1104984278430302,0.1538638275941897,0.2429238513404295,0.1725901062153427,0.2750700571391613,0.3709559494121555,0.3626399741603121,0.1618278223214178,0.3645964160365031,0.153891172440006,0.155027938811264,0.2536618999305942,0.0680166947177733,0.2006975300171875,0.2786784288743793,0.1467819958780943,0.2948788651324525,0.1025650907017226,0.313145161356167,0.1076252090093008,0.3556488769637673,0.1127278379899332
sc_metrics_cLISI,0.99163574,0.9808276,0.99525386,0.9909934,0.99753886,0.97378504,0.9976131,0.9736514,0.9866122,0.99742526,0.99378306,0.99898666,0.9995781,1.0,0.993506,1.0,0.9934016,0.99465096,0.99961627,0.9285224,0.98740107,0.99937403,0.98408526,0.9986643,0.9862245,0.9994448,0.97842425,1.0,0.984972
sc_metrics_isolated_labels,0.435301125049591,0.457083523273468,0.4996436238288879,0.4849566221237182,0.493643581867218,0.4382075071334839,0.4722664058208465,0.4390775561332702,0.4633452594280243,0.4423528015613556,0.488289475440979,0.4903258383274078,0.4934222102165222,0.5109242796897888,0.4513280689716339,0.4852548837661743,0.4430840313434601,0.4667304754257202,0.4977603852748871,0.3446315228939056,0.4209834337234497,0.4758548438549042,0.3952864408493042,0.403727263212204,0.4552053213119507,0.4848978817462921,0.4357230365276336,0.4973582327365875,0.4183503985404968
sc_metrics_ASW_label,0.5029036998748779,0.4715691804885864,0.4878070652484894,0.5120683908462524,0.5206615328788757,0.4590212702751159,0.5160511136054993,0.4875676929950714,0.5383896827697754,0.5747799277305603,0.5009952783584595,0.5254644155502319,0.5059902667999268,0.5603672862052917,0.4837299585342407,0.525895357131958,0.5783125162124634,0.5333291888237,0.5356209874153137,0.4707639813423157,0.5407644510269165,0.5218047499656677,0.3614108264446258,0.5189675688743591,0.4866264462471008,0.51547771692276,0.5203782320022583,0.5897309184074402,0.4705861806869507
sc_metrics_best_classifier,LR,KNN,LR,KNN,LR,LR,LR,LR,LR,RF,LR,LR,LR,LR,LR,RF,LR,LR,LR,LR,RF,LR,RF,LR,LR,LR,KNN,LR,RF
sc_metrics_best_classifier_mean_acc,0.7019288466507254,0.6120308064460227,0.7479424822135481,0.6429863527252502,0.6383846711772485,0.6561106756384585,0.7936218648099704,0.651062871501356,0.7180055509710679,0.7644125699389988,0.7526841609599562,0.8370580045527898,0.8541968001521067,0.8210260152047366,0.7450400768835,0.855517234603625,0.7093664129307615,0.7199409801641192,0.8633977091895847,0.5288505429676165,0.7550853892315001,0.8001130238124428,0.6868188281566419,0.7657951813736725,0.6953463624196781,0.854231323973778,0.6293379291696366,0.8183403675886938,0.6651337330192798
sc_metrics_best_classifier_mean_f1,0.1636223256840447,0.11262175455185186,0.35693893880903027,0.15932258883383105,0.3066709947359299,0.1489096212626999,0.37758707806365466,0.12547394952607666,0.222583296359152,0.2588791195058707,0.22454441505864176,0.35393438647871406,0.44652131725136746,0.48127897851247814,0.23853961001144305,0.3745116700877566,0.1529495495672987,0.1994646027512892,0.45196882276058925,0.04440281223838635,0.21673018414126338,0.3251631497123715,0.1413768704003432,0.2899222671444537,0.13539091278551563,0.45203104756082957,0.1109581265497305,0.42524078832609447,0.11233599724767684
