,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,NicheCompass,STAMP,STAligner,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SIMVI,scNiche,PRECAST,MENDER_wo_pcs,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
bio_metrics_NMI_leiden,0.171972122883107,0.6769737348340783,0.2390335853378962,0.647816211257296,0.202791105951315,0.1791849742427972,0.2091003831508322,0.6361394285896035,0.0298053235410074,0.0804444160304915,0.2348513920378562,0.2414448634743254,0.2404642813114412,0.2058225515337014,0.1816239261537574,0.6629644438775182,0.2063882632352394,0.5262452941223422,0.6583985806192565,0.5528726990592489,0.2460075149067816,0.2490948562951195,0.3621187553825244,0.2642989269819645,0.2439615584279506,0.3895659130486141,0.2410941527350177,0.3303174995633576,0.2202631854913529,0.2550234900395305,0.6720503091213161,0.243839113778178,0.6114137299718864
bio_metrics_cLISI,0.9929957389831544,0.9970922470092772,0.8429131507873535,0.9833489656448364,0.8206472396850586,0.7728336453437805,0.8173847198486328,0.9899444580078124,0.6888787150382996,0.7481384873390198,0.8331533074378967,0.8767923712730408,0.872900664806366,0.864521861076355,0.9999998807907104,0.9912171959877014,0.8422938585281372,0.973200261592865,0.993552267551422,0.9747759103775024,0.8826746344566345,0.7622641324996948,0.9944249987602234,0.9374602437019348,0.9509669542312622,0.971683144569397,0.8043585419654846,0.9962021708488464,0.9992411732673644,0.9922186136245728,0.9999999403953552,0.969706654548645,0.9954956769943236
bio_metrics_isolated_labels,0.5423204898834229,0.5672715306282043,0.5048255920410156,0.5242691040039062,0.4827645719051361,0.4642955660820007,0.4924677014350891,0.581291913986206,0.4865923821926117,0.4615378081798553,0.5022754669189453,0.4997646808624267,0.5107531547546387,0.4996024668216705,0.5457272529602051,0.5854566097259521,0.5033327341079712,0.5356652736663818,0.5588949918746948,0.5393813252449036,0.5126070976257324,0.4902000427246094,0.5809293389320374,0.493887722492218,0.5252483487129211,0.5278950929641724,0.4762735962867737,0.53926020860672,0.5644936561584473,0.5504167079925537,0.6620638370513916,0.5381361842155457,0.6326528787612915
bio_metrics_ASW_label,0.5482040047645569,0.5604342818260193,0.5055709481239319,0.5394831895828247,0.4959877133369446,0.4629597067832947,0.4973474442958832,0.6155910491943359,0.4887295365333557,0.462145060300827,0.5071129202842712,0.5066947340965271,0.5197936296463013,0.5118991136550903,0.5540446043014526,0.6078236699104309,0.5111409425735474,0.5439667105674744,0.5758967399597168,0.5486151576042175,0.5243218541145325,0.51084965467453,0.6071105003356934,0.4852247536182403,0.5323233008384705,0.5319342613220215,0.4914945363998413,0.5378503203392029,0.5874812006950378,0.5600300431251526,0.6598339080810547,0.5560472011566162,0.6398170590400696
spatial_metrics_moran_i_mean,0.4985973729914322,0.488508930652917,0.1015260046076867,0.2023692568477856,0.0591963090142828,0.0914256580369762,0.0554716374122641,0.2479141833643961,0.0323907383364299,0.0387193797086724,0.0665003775273421,0.0697319508945261,0.1703690679153887,0.0607753224331471,0.5058820302558124,0.1900883828198705,0.1556741111599633,0.3522147776608156,0.5130571903751765,0.3498704877282582,0.2351725948220903,0.170050441395287,0.623381254631574,0.3243800655016985,0.2795955497104599,0.5765737683083848,0.0928625910847244,0.2942771250591204,0.6577592632722193,0.432544299525593,0.4083471244979708,0.1794385736576912,0.2551376681304186
spatial_metrics_moran_i_std,0.1612356208630259,0.1539336157180708,0.034180574740687,0.1002378423708778,0.0264047852467608,0.0212926588398003,0.0226327617771679,0.1301397402435803,0.0147941486861912,0.0166789489238454,0.0260291193578795,0.0301578064789488,0.0538038531775174,0.0257585061096112,0.1855372798715014,0.0886155842915428,0.0542251054242262,0.1140297006253005,0.1617829539225399,0.1071310541774027,0.0632506583063021,0.048268203506309,0.1407332496647943,0.0761648323745906,0.0814156191950761,0.14505421197769,0.0320257762427626,0.1007363664154206,0.1904387719454746,0.1293706174949248,0.191275625337594,0.06577577126201,0.1419283945924199
spatial_metrics_greay_c_mean,0.4934661512540644,0.5094551224567333,0.8982019112048054,0.7970937824850169,0.9369538778570072,0.9114380623142472,0.9410284382191584,0.7441814782551918,0.9635838256666356,0.9544139366601212,0.9297924465585804,0.927353613931827,0.8290184704041904,0.9355157226068148,0.4900137729519517,0.808547364876637,0.8436026520607941,0.6443852842802705,0.4782923009454244,0.6456543408640423,0.7628872806504726,0.8252262530056781,0.3752919576315646,0.6709117352355369,0.7184074050326762,0.4207470490790602,0.903231394676968,0.6922971299238239,0.3316779039286203,0.5606869358446996,0.5760282472212734,0.8071077800163691,0.7422056902937422
spatial_metrics_greay_c_std,0.1515269574652987,0.1522108502603736,0.0341477568044451,0.0979813242175926,0.0226743500883261,0.0219249489038855,0.0223774949615075,0.1265981536441655,0.0169303098958114,0.01373046164668,0.0247560194114431,0.0284858645976189,0.0511774524258316,0.0228496683468408,0.1732014163546237,0.0864286134349785,0.0498525185524526,0.1102940809218812,0.1551412045406702,0.1024985078029292,0.0595969967701675,0.0434159395919759,0.1373392529633122,0.0694643609297454,0.0765227554580642,0.1387648733973643,0.0272304374429703,0.0897873300678168,0.1791248782888687,0.1209737366882554,0.1758245974514979,0.0546480208684872,0.1429249814960096
downstream_metrics_CHAOS_kmeans_mean,0.0001733743527438,0.000167719113233,0.0004293146368581,0.0001994810154428,0.0004160478129051,0.0004390355432406,0.0004172058193944,0.0001744092674925,0.0005033636058215,0.0004600785207003,0.0004376028547994,0.0004216571513097,0.0004086770873982,0.0004513103049248,0.000187203878886,0.0001752221753122,0.0003975746047217,0.0002592838427517,0.0001753159609506,0.0002439726988086,0.0003726073075085,0.0003914463042747,0.0002694177674129,0.0002672867994988,0.0003543184837326,0.0001796288634068,0.0004039585473947,0.0001402552297804,0.0001685255556367,0.0002312709024408,0.0001409947159118,0.0003819872625172,0.0001495134405558
downstream_metrics_CHAOS_kmeans_std,6.631561803121668e-05,5.858654351448437e-05,0.0001218518419309,6.643214890195297e-05,0.0001201653302473,0.0001326753824185,0.0001178611777597,6.0506088156816855e-05,0.0001341175150354,0.0001310068726912,0.0001282196959191,0.0001186213731392,0.0001167176749435,0.0001273518889644,8.501333403484401e-05,6.242204310997492e-05,0.0001144249160519,8.519399443681116e-05,6.544413700873815e-05,8.130307754689285e-05,0.000107139021324,0.0001107184838482,8.572676299440377e-05,8.898283425194533e-05,0.0001024085153676,4.806872933331868e-05,0.0001194368479853,5.316008740650425e-05,9.215239508511813e-05,8.533190624686218e-05,5.417276672685071e-05,0.0001134930246583,5.603069036682471e-05
downstream_metrics_PAS_kmeans_mean,0.2948217727016573,0.3481934351938543,0.7696584121964021,0.4901956057159016,0.6329981231806096,0.8798145921467855,0.7942409168263925,0.3465082423942623,0.9218368075521384,0.8109817080942616,0.745657872400575,0.67735674612777,0.6910894148431371,0.685860758158813,0.3343268402495268,0.4039886198433308,0.6704470955072648,0.647849208820823,0.4204261633821981,0.6148900301609271,0.6822423195412611,0.5422136919212976,0.5328108637445018,0.4930172733258932,0.6715869979227848,0.129580350184908,0.6887104598630642,0.1154779772217597,0.180850542910839,0.3466317519760966,0.227785490944646,0.5752621648181029,0.3392611102615628
downstream_metrics_PAS_kmeans_std,0.1209695130175794,0.179526429970295,0.0687416766768665,0.166271275530192,0.0764463231824833,0.0163732673057554,0.067274962443756,0.1584897260096291,0.0823803177810603,0.0383682689376846,0.0609712738705552,0.0831243467656427,0.0844429330899401,0.0737138345791921,0.0858010234589893,0.1695405083535891,0.0810506839317446,0.1122966451999386,0.1678393458737448,0.1215413280296095,0.1003591259366942,0.0757840372833126,0.1392944378509028,0.1030553404094245,0.1074948175033397,0.0764476424212306,0.0707736460063793,0.0516051681449252,0.1011894767104787,0.1050791704902244,0.1807165346016895,0.08303882157789,0.1876650114441789
downstream_metrics_CHAOS_mclust_mean,0.0001651391256018,0.0001609260012628,0.0004356468562036,0.000177400681423,0.0004160089418292,0.0004408916400279,0.0004306400311179,0.0001643245006562,0.0004391494090668,0.0004862310364842,0.0004109183209948,0.0004204871715046,0.0004061042331159,0.0004104506922885,0.0001415779159287,0.0001700890934444,0.0003919864597264,0.000190991294221,0.0001614661552594,0.0001907669589854,0.0003997995227109,0.0003803122264798,0.0002597626036731,0.0003881740092765,0.0003337857255246,0.0002309889983735,0.000397357851034,0.0001406655370374,0.0001343996438663,0.0002901847037719,0.0001393553320667,0.0004137517418712,0.0001487957284552
downstream_metrics_CHAOS_mclust_std,6.095065589754936e-05,5.795621635066167e-05,0.0001262815874535,6.316181929439552e-05,0.0001200796421605,0.0001277798656729,0.0001212144672689,6.020256825589858e-05,0.0001232714094118,0.0001367198867508,0.0001186683554196,0.0001219600686354,0.0001153211854824,0.0001163040685969,5.593426062724867e-05,5.9836582610034375e-05,0.0001117347604343,6.704920921417169e-05,5.86210089307908e-05,6.88702204315429e-05,0.0001144451110268,0.0001111134955588,8.46916299361776e-05,9.86440943641564e-05,0.0001016013695193,0.0001004840662924,0.0001166606935014,5.332809436662235e-05,5.351267347230904e-05,8.427187229044333e-05,5.402595416876367e-05,0.0001197480740685,5.4406353908591554e-05
downstream_metrics_PAS_mclust_mean,0.1107391903754704,0.3217278723678546,0.7152711952449107,0.3502611869130098,0.6305496603587669,0.8869049030613251,0.6402344807529603,0.2993376704426623,0.8028093623471417,0.8691318811332402,0.6766087673365138,0.7037747186224376,0.6889145307716209,0.6990134241918298,0.1514911622608,0.4019411905154858,0.6354158977103203,0.4147671955622606,0.3867740212286943,0.3852764640381422,0.69730741458339,0.5761461093365622,0.5235503287158025,0.662114964610337,0.6827000072230278,0.1144088184874344,0.714708934614543,0.1253448611850589,0.1224101464186892,0.5570214686452275,0.2398597833567136,0.6288639389049246,0.3090491683937796
downstream_metrics_PAS_mclust_std,0.0703529168069827,0.1809644132607469,0.0691750216930599,0.1371319694689129,0.0772256587616501,0.0313392432284025,0.0697957101949398,0.1561536501042199,0.107990075361423,0.0328509276937189,0.0787210995120488,0.0726456829271408,0.0813886056946431,0.083377912693506,0.0859204086719574,0.1696906231774645,0.0764223525241346,0.1427458832219083,0.1756012888829371,0.1317013419112457,0.0929494186967956,0.062843506603696,0.1322597077235163,0.0888465999351261,0.1015622018981634,0.0706380152132947,0.0807273406807137,0.0595556431272433,0.0871810092089429,0.1237263113059598,0.182340284678637,0.0798739205038872,0.1856824502908271
downstream_metrics_CHAOS_leiden_mean,0.0001752867159666,0.0001585159014211,0.0004161593678873,0.0001620750903384,0.000404201663332,0.0004414212424308,0.0004241967166308,0.000167521421099,0.0004821942537091,0.0005139119981322,0.0004095463547855,0.0004102628794498,0.0004113920673262,0.0004042130312882,0.0001374217070406,0.0001588902436196,0.0004181538708508,0.0002107584034092,0.0001630024431506,0.0001913713174872,0.0004088287358172,0.0004012015939224,0.0003493626252748,0.0002516694687074,0.0004080988175701,0.0002033113167271,0.0004217453475575,0.0001931964347022,0.0001313888598815,0.0004026225418783,0.000143387337448,0.0004101802944205,0.0001443956018192
downstream_metrics_CHAOS_leiden_std,8.740552049133029e-05,5.91733136061316e-05,0.000119680834909,5.838471708500663e-05,0.0001166616435544,0.0001205212974111,0.0001222218620837,5.824387952679297e-05,0.000135597781415,0.0001414326719956,0.0001192674839934,0.0001184299946846,0.0001191382665182,0.0001166575779171,5.465828139172689e-05,5.7427007141187175e-05,0.0001215620167339,6.927524586804412e-05,5.16559211929676e-05,6.8767390911142e-05,0.000117740020008,0.0001128670172555,0.0001054332202254,7.415095848678757e-05,0.0001179651852491,6.91326727886722e-05,0.0001207558431477,6.432355569096233e-05,5.204427143212255e-05,0.0001163402599552,5.617658013303731e-05,0.0001181721118965,5.474490745590831e-05
downstream_metrics_PAS_leiden_mean,0.0268095924976275,0.2914408675635971,0.6354092073968787,0.2140138144026102,0.6260569495211034,0.7392272061326216,0.6392343232480717,0.3167962168469754,0.8444261662380883,0.8095052958842066,0.6613288098637776,0.6401693312400425,0.6423537814416642,0.6270803559200745,0.0271600900437365,0.2763827785000273,0.7034577287521906,0.4396359310234884,0.2774730854152181,0.3926524908357039,0.6276544353818105,0.6331436741007234,0.6597068175716759,0.3706895140164043,0.6400763302925959,0.0897682162083695,0.6338571564044695,0.0773916351143132,0.026018030881762,0.6266898417643749,0.2268380667193226,0.6357168244700291,0.2855283183034227
downstream_metrics_PAS_leiden_std,0.0404902897443827,0.1686057947092704,0.0791857678714488,0.1164915117001805,0.0756926570168858,0.0941315251761354,0.0729612868187371,0.1611925320453888,0.0470408909162909,0.0391365098746988,0.0629813434555594,0.0804910988133977,0.0794659964902149,0.0760186395789777,0.0399788026916351,0.1557570605346324,0.0706791075734459,0.1306235039516568,0.1670113651663243,0.1260287384220699,0.0794494806556219,0.0779044924978694,0.107124609219376,0.0417192860200266,0.0803297303657075,0.0505855349829559,0.0817516990970666,0.0396870949997262,0.0244414767720188,0.0825055249176936,0.1627114412721971,0.0780854643643104,0.1731695384953555
downstream_metrics_average_confidence_score_mean,0.8842172026634216,0.9664315581321716,0.7934347987174988,0.7040382623672485,0.7046289443969727,0.8896409273147583,0.9197654724121094,0.964121162891388,0.855480432510376,0.9934754371643066,0.7706794142723083,0.878401517868042,0.9511754512786864,0.8263773918151855,0.7256729602813721,0.937026023864746,0.9973158836364746,0.9650874137878418,0.9911999106407166,0.9697234034538268,0.8031927347183228,0.9907767176628112,0.9902012348175048,0.9944194555282592,0.9623594284057616,0.7324377298355103,0.9978004097938538,0.5293543338775635,0.9636157155036926,0.8064068555831909,0.99795800447464,0.9581133127212524,0.9737716913223268
downstream_metrics_average_confidence_score_std,0.0231734775006771,0.0041637741960585,0.0068877753801643,0.0085451807826757,0.0042352369055151,0.0217771772295236,0.0074381381273269,0.006032446399331,0.0081092044711112,0.0007216195808723,0.0145842786878347,0.0101598724722862,0.0194593332707881,0.0075927134603261,0.0799883306026458,0.0072796191088855,0.0007731101941317,0.0026174285449087,0.0003746711008716,0.000286333495751,0.0124616539105772,0.0070684058591723,0.0025074523873627,0.0056126075796782,0.0026978638488799,0.2061277329921722,0.000211406397284,0.1179581731557846,0.0140241086483001,0.0827423781156539,0.0008901297696866,0.0043166424147784,0.0214766394346952
downstream_metrics_slice_wise_average_PCC_mean,0.3537288308143616,0.2765958607196808,0.5580704212188721,0.3411207199096679,0.5735176801681519,0.5134382843971252,0.5506779551506042,0.2909055650234222,0.4386079907417297,0.5143812298774719,0.559759259223938,0.6340020298957825,0.5671783685684204,0.5923376083374023,0.3241674900054931,0.3431145846843719,0.5385156869888306,0.3263495564460754,0.3416357636451721,0.3205123841762543,0.5725418329238892,0.4890318214893341,0.5171021819114685,0.3652274012565613,0.5498986840248108,0.3365177512168884,0.5297765731811523,0.2755337059497833,0.2921535074710846,0.5631510019302368,0.2862855195999145,0.5646997094154358,0.3070608675479889
downstream_metrics_slice_wise_average_PCC_std,0.0063315196894109,0.0164901744574308,0.0186694972217082,0.0151035534217953,0.0179926939308643,0.0191668756306171,0.0219326075166463,0.0162744875997304,0.0172853097319602,0.0230032261461019,0.0234985332936048,0.0190960615873336,0.0247758906334638,0.0203319769352674,0.0123415924608707,0.016133464872837,0.025005966424942,0.015611246228218,0.0188230816274881,0.0156117556616663,0.0169742703437805,0.0379570759832859,0.0219549536705017,0.0766031742095947,0.0211013779044151,0.0408093556761741,0.0186417419463396,0.031842403113842,0.0231908112764358,0.019259663298726,0.0172517709434032,0.0220811907202005,0.018555773422122
downstream_metrics_average_matching_rate_mean,0.7428841474410206,0.834601925467872,0.5100720307309601,0.758193751432231,0.4980853014761935,0.3968824119557513,0.4730666919256484,0.7782420958096682,0.3403867382527589,0.3933282630304276,0.511317982819586,0.5657652361376773,0.557988905133121,0.536203103432637,0.8511318417300052,0.8010035435997037,0.516577597109896,0.747361745481554,0.7909205191117139,0.7465609750511563,0.5850099079857771,0.4611094678355641,0.805919271780273,0.3411760044006588,0.6822464140894782,0.5432618742345873,0.4600194136381577,0.650774253046942,0.7475109901613767,0.8249834832439445,0.8793382305287124,0.7450890224216531,0.786590237713054
downstream_metrics_average_matching_rate_std,0.0254159832161785,0.0149981429074973,0.0209792296228643,0.0299626408534827,0.019355471226563,0.0081804229315627,0.0137014017261493,0.0335599829837755,0.0086572007995527,0.0078139835155897,0.0252051618383215,0.023513012878144,0.0277602616594295,0.0191276289790563,0.018204307999325,0.0187805393753506,0.0228415186508614,0.0164295940989468,0.0138568393999183,0.0170027367021219,0.024069494718201,0.0347752837130398,0.0286164160355633,0.1476021555779793,0.014855741182822,0.0601377735064526,0.0142511152227363,0.1284569006571226,0.0513032853129571,0.0318757994291094,0.0069695495229371,0.0215954518829244,0.0284916356715222
bio_metrics_geometry_cell_distance_corr_mean,0.1821927332647823,0.2155940386153502,0.0845967827124588,0.2077733199930375,0.0759701223000497,0.0393979363500156,0.0791914048067656,0.2282672181222438,0.034426685376878,0.0391020166753123,0.0921090774186031,0.0877980132396154,0.1037958074217934,0.0752760385299555,0.2305055267796545,0.2571181621444783,0.0769809110931015,0.1546230444860837,0.2001332147034785,0.1676076576547229,0.1808031776264324,0.1354400525460244,0.2460212311447959,0.1178619505977116,0.1372223634550838,0.2947097965949252,0.0527636351705023,0.2867294283542521,0.1906536378590326,0.2356064686130509,0.2635563076361088,0.1345629158556351,0.3147757624207798
bio_metrics_geometry_cell_distance_corr_std,0.0707179028196775,0.0732298308415455,0.030784552874966,0.0647396718926172,0.0276387967278537,0.0128259645557126,0.0345333796339153,0.0902316556414288,0.0203562278842161,0.0204222779763357,0.0319965303981621,0.0321028001472719,0.0378617672901635,0.0273400194639351,0.1040688317870138,0.0773187610557841,0.0349931439566899,0.059270852719924,0.0725134698252125,0.0672748147368862,0.0804235917574305,0.0693791221645754,0.0932506544473664,0.0653002143162363,0.0548897347924865,0.0808672949788323,0.0170075978426717,0.1031764125510721,0.0672937755223375,0.0785540695407183,0.0778704512546017,0.04585276707964,0.0593583203701926
bio_metrics_geometry_truthworthiness_mean,0.7812045355503013,0.7470232305597346,0.5875088019929773,0.7582508540974727,0.5863385519936894,0.5927932460074272,0.5794615730468035,0.7454850615618059,0.5402512052576202,0.5570103573091666,0.5902273508777663,0.6103883271964001,0.6098905542370616,0.5961667679206434,0.8168347009469636,0.7315102968266443,0.5883708075295683,0.6960551667362631,0.8033185108836195,0.7043800855344307,0.6086380817017247,0.5854824259985054,0.6800375165863033,0.7567819093992095,0.6548259881112377,0.6654858014460749,0.5798283940186225,0.8008837640620607,0.8279127850825005,0.7016628296573658,0.7738355170772581,0.6507470933785878,0.7740782342476705
bio_metrics_geometry_truthworthiness_std,0.0276429694580533,0.0320689547003061,0.024222748753784,0.0217456651389232,0.0239383414628869,0.0189633438650962,0.0246601665083505,0.0304490769557763,0.013452656613549,0.0216081912800473,0.0279674381968035,0.0246241503892664,0.0231167415278333,0.0250479522713739,0.0234469019559605,0.0284156825067351,0.0217682217631999,0.0312570502490563,0.023280293755582,0.0318201968141101,0.0285295548715467,0.0337372661259659,0.0310649966553648,0.0420353735918296,0.024975811242794,0.0350256776320524,0.0241572558318529,0.0214038096311149,0.0198782262783169,0.0317960005293519,0.0329740677924321,0.0277597440472523,0.0304564927660581
bio_metrics_geometry_truthworthiness_decay_mean,-0.1699577343614236,-0.0838832669915424,-0.008600111637967,-0.1647262972255722,-0.0177427273266728,-0.028125005049556,-0.0075827240603597,-0.1215315404757294,-0.0082092610406023,-0.0102631580557167,-0.0137460394684954,-0.0204900976236723,-0.0156456861602798,-0.0129241561448797,-0.1676417615994012,-0.0841275652649351,-0.0073185398045026,-0.0958932339667822,-0.1917057659675576,-0.1038150848524344,-0.0093936546833828,-0.0063942600186421,-0.0484660571396772,-0.068113967578636,-0.0374853685537897,-0.0107727228174387,-0.0054898791620578,-0.1110692583899087,-0.1962075883252981,-0.0559981846055263,-0.0446992715249601,-0.0382323826595736,-0.0973005989720261
bio_metrics_geometry_truthworthiness_decay_std,0.0203125192699768,0.0093064128758233,0.0018254266722121,0.0153628069917557,0.0019816417211984,0.0056425459216932,0.0014807531692918,0.0144924138615595,0.0044456755914028,0.0046867067089749,0.0032984729361548,0.0032536696204848,0.0026701107083773,0.0027992275095828,0.0230245997900532,0.0084950006803803,0.0022394363450875,0.0125695413498325,0.0216544950670652,0.0137585919618915,0.0010361887962934,0.0030284930919382,0.005190312023393,0.0078884522050842,0.0039235295828657,0.0013181581210288,0.0019484120945816,0.0137947613555254,0.0230085926165836,0.0056790854563788,0.0056573214465185,0.0044811784841859,0.0144994167616746
bio_metrics_scgraph_scGraph_Rank_PCA,0.8648809523809525,0.661904761904762,0.8958333333333334,0.7282738095238097,0.8794642857142858,0.5196428571428572,0.8205357142857144,0.6538690476190477,0.8083333333333333,0.8327380952380954,0.9270833333333334,0.9735119047619047,0.7116071428571429,0.9261904761904762,0.8642857142857144,0.6294642857142858,0.8327380952380954,0.9145833333333334,0.8020833333333334,0.9366071428571432,0.6842261904761906,0.8595238095238097,0.6449404761904762,0.6699404761904763,0.7514880952380955,0.6952380952380954,0.9348214285714288,0.5880952380952381,0.9303571428571432,0.7526785714285715,0.2413690476190476,0.8193452380952383,0.6535714285714287
