,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,NicheCompass,STAMP,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SIMVI,scNiche,PRECAST,MENDER_wo_pcs,CellCharter,CAST,BANKSY,CellNiche
sc_metrics_LUAD-5 R2_KNN_acc,0.4392186176309363,0.8529625753725021,0.5729207156027308,0.855832959585389,0.6291722728858324,0.8202521552798127,0.4461852793142971,0.6233517715652563,0.6949319778741216,0.7355857876115015,0.8747695221009618,0.8788857327951363,0.8837394727662331,0.5742861414262221,0.8852743309911796,0.5594458563811232,0.5916978123286989,0.852065580305975,0.1925748741715253,0.7715253899436887,0.6174615039617282,0.853849603827179,0.6147804853739971,0.8128369960631883,0.4833806747396222,0.8428265311207455,0.4163153435989435,0.8784870683211242,0.3811033039318284
sc_metrics_LUAD-5 R2_KNN_f1,0.1862239134823807,0.5561996769022833,0.2816169118647021,0.5472235170515969,0.3175700129218153,0.51768603539335,0.1879967294770344,0.3033540808978352,0.3766339594620804,0.4129726130056566,0.5646672614597456,0.5835547775260674,0.5876326628819415,0.2736975421100023,0.5861364491941025,0.263336516602378,0.2914095769375786,0.5417224010825689,0.065387475268414,0.458635508968962,0.2942336810391581,0.5557407102602698,0.3043777330003582,0.4868301351119887,0.2107781873826563,0.5314156855272926,0.1712906635810512,0.5817310264256149,0.1633328486369439
sc_metrics_LUAD-5 R2_LR_acc,0.4584940449494194,0.8706632780186375,0.5949369611800468,0.8869686550057309,0.7073703094632979,0.8561020581053471,0.4861912592814073,0.7008222454776498,0.7361040514277172,0.7665321174066876,0.9023072706433448,0.892430358299696,0.9083570040364778,0.6064284646434445,0.8896098071460607,0.5836846564010565,0.6115612697463497,0.8910051328051029,0.2658593711067922,0.7891563263068719,0.7064334479493696,0.8916828624109234,0.5901729207156027,0.8003687646384612,0.5277520306971645,0.8931977874121693,0.4384312552947625,0.8886131459610306,0.4520257138585737
sc_metrics_LUAD-5 R2_LR_f1,0.1900987014017479,0.6085438874238199,0.3071984191271778,0.6143620179977348,0.3909369325684683,0.5617025737938097,0.2031268383365609,0.3904561908121438,0.4178964529768361,0.4417150624569864,0.6253439221351026,0.6114302257038832,0.6749245349455418,0.3220324867381908,0.5721584369282863,0.2727792438950652,0.3174504059647763,0.6230046035042672,0.050787841582518,0.4822090704340606,0.3368127051729143,0.6228781278831002,0.270207932803733,0.4863089421932973,0.2332303271976428,0.6128148531259429,0.1667051210594804,0.6204234408293777,0.1978386083452006
sc_metrics_LUAD-5 R2_RF_acc,0.4594309064633478,0.8454278168136742,0.5870135047590571,0.8668958987392236,0.6324114217371805,0.8200129565954054,0.4824936462849454,0.6384312552947625,0.7701300642846465,0.7228185578312653,0.8730153984153087,0.8785568346040763,0.8881247819803658,0.5944186973638311,0.8941346489260976,0.5768076942243484,0.6054816365176658,0.8387701200976728,0.1275626650720087,0.782349130413116,0.7740569093536652,0.8697662829521104,0.6271689839039218,0.8170927393232671,0.5018787063337818,0.8629790202820551,0.444859719938207,0.879503662729855,0.4274281158120297
sc_metrics_LUAD-5 R2_RF_f1,0.1893379506461768,0.5307661028415342,0.2763466412986677,0.5565154619020545,0.2977893054901665,0.5084796584853755,0.1999227458671004,0.2943429652899616,0.4602469647936459,0.3795571828988742,0.5434590790765372,0.5794892333135034,0.5846857493093581,0.2817211782542819,0.5907793740419528,0.267722446937901,0.2922110733622061,0.5149862429566352,0.0593429387409957,0.4690421278747779,0.4367586918993172,0.5645929857887081,0.3162203997628594,0.4887240490474223,0.2131392266832089,0.5443619703401793,0.1811610609962928,0.5778163079065713,0.1828783720969876
sc_metrics_LUAD-5 R3_KNN_acc,0.4213620423478412,0.846118455356869,0.5620750646668506,0.84235602040712,0.5968571399359978,0.8172969767608298,0.4310748499626823,0.6147900499953992,0.7039433998916255,0.723041846864808,0.8569967998854912,0.8710343628909405,0.8709014507867374,0.550971791961885,0.8769745115480171,0.5379464057499821,0.5771861485139405,0.8400965146356675,0.2074451226369761,0.761504565019579,0.5986463413387316,0.841895940046417,0.595251970677545,0.7976873293868663,0.4656013250314388,0.8358842233332311,0.3918657792227709,0.8736517089429399,0.4638734676767986
sc_metrics_LUAD-5 R3_KNN_f1,0.1855860356611069,0.5513054749228963,0.2843245162816893,0.5380070907416937,0.3137553602349353,0.5217602488473762,0.1844238959750469,0.3079609718784644,0.3983974585957183,0.4071271071300316,0.559429767518892,0.5819288177512728,0.5767581967930139,0.272291554867523,0.5764035496235324,0.2622893404084463,0.2932780127488432,0.5367362390177793,0.0620671198441161,0.4567150583939879,0.2932411081096545,0.5445501277808882,0.2987714432422221,0.4809943778877528,0.2121391332122902,0.5337717675986863,0.1676508529006255,0.5789681798220877,0.2107058331536827
sc_metrics_LUAD-5 R3_LR_acc,0.4370354466357901,0.8682227606866444,0.5808872394155957,0.8823318917482031,0.6979930272265333,0.8507806030119928,0.4656115490394544,0.69613225776769,0.7388788352810068,0.756525473115971,0.8892330971587482,0.8855115582410616,0.905397253831447,0.584210042020673,0.8813197149546566,0.5617376724023352,0.5941580018198734,0.8839984050547496,0.2252962406322526,0.7829034137962764,0.6793853326381007,0.8837837008864214,0.5624124569313662,0.7795806111911991,0.5173041335664407,0.886124998721999,0.4166794466766862,0.8854297661769367,0.5013035610219918
sc_metrics_LUAD-5 R3_LR_f1,0.1856148900422621,0.5874274480561038,0.3133865657616501,0.6062177813032673,0.4116425941012203,0.5628791174684169,0.1978191490112139,0.4028292088946659,0.4382168635390739,0.4455759144022991,0.6124999144444578,0.6099049058311121,0.6520718842457163,0.3227737290062913,0.5694619132801292,0.279362449119244,0.3202253212445417,0.6228063773770824,0.0417469159459774,0.4859335465930577,0.3252276456796257,0.6163668892229028,0.2608775576025322,0.4736674640865328,0.2406607104546236,0.6169981816429947,0.1728667340698207,0.6158651909172433,0.2289975179922698
sc_metrics_LUAD-5 R3_RF_acc,0.4375057510045088,0.8350663026919813,0.5716651841855044,0.8584690570397407,0.6157102107168052,0.819536034516251,0.4622989704423928,0.6180106125203202,0.7714831968428263,0.7092496600517335,0.8569967998854912,0.8703391303458782,0.8782525125499698,0.5729636332034884,0.8858080544735147,0.551186496130213,0.5881360610986719,0.8237176537946406,0.1433610403950556,0.774172110950935,0.7606253003302355,0.8573035201259598,0.6045353699557301,0.8001206432945843,0.4919485936876974,0.8495946180821806,0.4161682462759051,0.8721487797646433,0.516537332965269
sc_metrics_LUAD-5 R3_RF_f1,0.1864172703307513,0.5286644495225422,0.2775718032108192,0.5540335284618686,0.2974501394130467,0.5175822114848855,0.1954224852333094,0.2861534993080976,0.4699549369428609,0.3781908915017943,0.5411697408533063,0.5770600408696268,0.5809341523801179,0.2794307175491946,0.5842171148629585,0.2670089827944295,0.2920647960914331,0.5092506474731343,0.0628853556122802,0.4713362956394489,0.4314867248517712,0.5542584845244964,0.3072353091470162,0.4857945351741275,0.2206021292386303,0.53973078875656,0.1813938384001568,0.5757265624508487,0.2358654880859802
sc_metrics_cLISI,0.8939294,0.9951727,0.93073016,0.99652964,0.9130065,0.99394274,0.88765424,0.9226969,0.9723485,0.97113436,0.99725944,0.9978939,0.99866605,0.9326936,0.9998894,0.9283666,0.9390035,0.99324816,0.7273159,0.9861041,0.9493994,0.9948255,0.94937116,0.99421346,0.90669715,0.99165314,0.8733977,0.99939054,0.8987624
sc_metrics_isolated_labels,0.4696168601512909,0.5079162120819092,0.4872357547283172,0.5140452980995178,0.4489558041095733,0.511067271232605,0.4479795694351196,0.4654154479503631,0.4631716609001159,0.4982883334159851,0.5241294503211975,0.5226831436157227,0.5299664735794067,0.469007670879364,0.5224973559379578,0.4701316058635711,0.4845462739467621,0.5190377831459045,0.3560699820518493,0.4572573006153106,0.4408219158649444,0.5156893134117126,0.4477845430374145,0.4796378016471863,0.4726663827896118,0.5075611472129822,0.4346815347671509,0.5300686359405518,0.4490378499031067
sc_metrics_ASW_label,0.4763936400413513,0.5102339386940002,0.502574622631073,0.529764711856842,0.4692853093147278,0.5405983328819275,0.4658141732215881,0.4870034456253052,0.5649958848953247,0.5181238651275635,0.5536649227142334,0.539053738117218,0.5567469596862793,0.494324266910553,0.5513449311256409,0.4992024302482605,0.5178776383399963,0.5372083187103271,0.3876760601997375,0.5091543197631836,0.4828484356403351,0.5358697175979614,0.4921969175338745,0.580892026424408,0.4969998598098755,0.5299712419509888,0.4718216061592102,0.5838413238525391,0.48636394739151
sc_metrics_best_classifier,RF,LR,LR,LR,LR,LR,LR,LR,RF,LR,LR,LR,LR,LR,RF,LR,LR,LR,LR,LR,RF,LR,RF,RF,LR,LR,RF,LR,LR
sc_metrics_best_classifier_mean_acc,0.45106421741449115,0.8714730636966422,0.5899883788316366,0.8869750691583812,0.7088168871461019,0.8557645577125009,0.4778901751020764,0.7043541125931098,0.7742603307994211,0.763500370694481,0.8971229809097118,0.8904065349170674,0.9087418106418657,0.5987665385403592,0.8912843439200859,0.57434432993677,0.6046539868303129,0.8883148531572188,0.24999908934392454,0.7883784638734882,0.7704840238411516,0.8895201939289211,0.6185434653951062,0.8086574625120395,0.5245865533702095,0.891057297084824,0.43259478631359705,0.8895762449587595,0.46366460411299487
sc_metrics_best_classifier_mean_f1,0.18894672436552948,0.5996288823514476,0.314341821000011,0.6145786282249331,0.4055354387231689,0.5667970628959792,0.20061785430052836,0.4003375623706104,0.4670070990898578,0.44517812085041913,0.6191054814789008,0.6126048234604882,0.6648129788131788,0.3249672764096072,0.5892983721954677,0.27759174804582637,0.3218447886715931,0.6232846566244584,0.04619525302726837,0.4860879294856922,0.43584090360931044,0.6200043912997597,0.31196362038296704,0.4874814574689772,0.23683105304219532,0.6164204428300594,0.18288910105801684,0.6239307511304412,0.2073232207738743
