,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,INSTINCT,NicheCompass,stClinic,STAMP,STAligner,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaBatch,SIMVI,SEDR,scNiche,PRECAST,MaskGraphene,MENDER_wo_pcs,GraphST,GraphPCA,DeepST,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
downstream_metrics_average_confidence_score_std,0.0010980225633829,0.0546896047890186,0.0227646324783563,0.1629797369241714,0.1261566579341888,0.0312658548355102,0.0546865686774253,0.0460811033844947,0.0118842255324125,0.0508751012384891,0.043470986187458,0.1309903115034103,0.0589427687227726,0.0923040509223938,0.0890142247080802,0.0148438150063157,0.0016525122337043,0.1056739911437034,0.0927946344017982,0.004889803007245,0.0450148656964302,0.0039716875180602,0.153934046626091,0.1182979643344879,0.0503089502453804,0.0867801681160926,0.0732861459255218,0.1281792968511581,0.0006993405986577,0.0544850006699562,2.039656828856096e-05,0.2181407958269119,0.0518852807581424,0.0690724179148674,0.0507994778454303,0.0003938850422855,0.0988466739654541,0.0099280122667551,0.1082687526941299,0.0781211778521537
downstream_metrics_slice_wise_average_PCC_mean,0.7819294333457947,0.7462062835693359,0.7447936534881592,0.7785472869873047,0.7800735235214233,0.7803766131401062,0.7826845049858093,0.7838903665542603,0.7461619973182678,0.7863316535949707,0.7921743988990784,0.8114876747131348,0.8069877624511719,0.8096742630004883,0.7839196920394897,0.7939249873161316,0.7760674953460693,0.788276195526123,0.7954940795898438,0.7900713086128235,0.7913843393325806,0.7976828813552856,0.7975436449050903,0.7963786721229553,0.7956763505935669,0.8028313517570496,0.8023572564125061,0.8051115274429321,0.7532371282577515,0.795421302318573,0.7541297674179077,0.785721480846405,0.7769002914428711,0.8026490807533264,0.8013149499893188,0.7576082944869995,0.8066316843032837,0.7441648244857788,0.8028371334075928,0.7589012384414673
downstream_metrics_slice_wise_average_PCC_std,0.0364643894135952,0.034733485430479,0.0363752767443656,0.0396535359323024,0.0441548228263855,0.0419019609689712,0.0393681041896343,0.0403198860585689,0.0365639366209507,0.0373392365872859,0.0362212546169757,0.0377145372331142,0.0387532524764537,0.0380719229578971,0.0435147732496261,0.0409123301506042,0.0469642840325832,0.0364271402359008,0.0475465282797813,0.037511371076107,0.0429048798978328,0.0380988903343677,0.0373896658420562,0.0443905778229236,0.0420239306986331,0.0411979667842388,0.0360454581677913,0.0436012521386146,0.0437824353575706,0.0388151332736015,0.0387605316936969,0.0401545017957687,0.0394740253686904,0.0411704555153846,0.0415064990520477,0.0398034639656543,0.0391243919730186,0.0368200913071632,0.0397967211902141,0.0450843386352062
downstream_metrics_average_matching_rate_mean,0.6142662211462883,0.2772454555146624,0.2702439120789818,0.592857834787058,0.5606014332546121,0.5401803190173922,0.5134589650070907,0.6668582807552054,0.275725540880928,0.5330101413524051,0.595642673953122,0.7306795374957413,0.7413772103851052,0.7520644164239662,0.6925357253433506,0.7082485251069816,0.5676596697838767,0.6594567422846609,0.7132499949243594,0.6552879729447916,0.7594049869987888,0.7728834156847217,0.709365806958196,0.6834752514721602,0.7488956526981166,0.7774181363973371,0.751249751272908,0.7754710993905661,0.2799518825250808,0.6582933391715876,0.390501878235129,0.7289198177052307,0.5565731286685068,0.7649212352166679,0.7556620917760384,0.4299234463554042,0.788740236499267,0.2719645372349158,0.7457916411879175,0.5073539670638374
downstream_metrics_average_matching_rate_std,0.1489692676566203,0.1325776326389563,0.1185708901166448,0.1599818271623315,0.1424962058107888,0.1440221679167151,0.1183085004516629,0.1316134434463362,0.116392878162688,0.1175998135503987,0.1266710525209806,0.1342028477399509,0.1320041343221459,0.1325863499760959,0.1491137290882326,0.1489468747831006,0.1456084581574838,0.1311069882125606,0.1386636165449527,0.127847551949311,0.144181908887559,0.1435202603426011,0.1378706133105162,0.1371790873392655,0.1419605379621124,0.1376853233523562,0.136575644404089,0.1391719416781844,0.1660384335464135,0.139848930993199,0.1795637484628903,0.1493279085983632,0.1390334460676603,0.1442391882607128,0.1428489787365575,0.1383899537056047,0.1383770104710301,0.118818532463562,0.1451677971375334,0.1870749534123868
bio_metrics_geometry_cell_distance_corr_mean,0.2655495557997261,0.0803323998594139,0.0482398744363201,0.2348121667622759,0.1761218728961411,0.1030874297963191,0.122556741971616,0.3240526187087776,0.0043383989374134,0.1238261207889896,0.1785693228048829,0.2262795740048126,0.2788926898798476,0.2484753183968599,0.1903717512169191,0.2739132102899761,0.1099563316688012,0.3186965830245952,0.1735828390110365,0.1571333992243163,0.3783382944560959,0.2340691072262774,0.265494303843257,0.225046369901765,0.3415294058581807,0.2684166252227835,0.2141219752814973,0.3257160278709843,0.0062198295669889,0.2066492829866495,0.098111183195396,0.4785062915226742,0.1805440188798188,0.3928429759117249,0.3612323353976018,0.1563322389063231,0.4134280086826256,0.0280174698881848,0.2471953213972631,0.2730923114521988
bio_metrics_geometry_cell_distance_corr_std,0.1632601401439205,0.0848763689727929,0.0478066197192463,0.1542426693232975,0.1228789893877617,0.0894521940489929,0.0767110725474406,0.0964126915914985,0.0099556497941444,0.0839086447025223,0.0748286462387377,0.1213284694421836,0.1088713427370613,0.1157367732568938,0.0585615571696709,0.0863214428525858,0.0956211680625248,0.1489784461852264,0.1397117625676754,0.1253606225438195,0.1501397476525681,0.189252507796011,0.1075444439900268,0.115624060181284,0.1718609139786115,0.1632834641287793,0.1433516382619932,0.1345985371633662,0.0292097033597198,0.1106887610665544,0.077929387332182,0.1737594490447646,0.0906317906834579,0.1645571052994323,0.1483742888735555,0.0918636417397629,0.1431476627438039,0.0471979901938943,0.1174115371474436,0.1350253621052123
bio_metrics_geometry_truthworthiness_mean,0.750970657843505,0.5938962560448124,0.5591170509270051,0.7297734657095525,0.6725515328991398,0.614263107360681,0.6141869651283063,0.793740978903208,0.5311849252730204,0.625285964510773,0.6434447977488611,0.7239476773293038,0.7110382599066275,0.7174595934863377,0.7183344876155272,0.717543352089869,0.578337589528995,0.7592717270909781,0.6861243888337888,0.7221336737475379,0.8418554524299939,0.8058253012129867,0.7544503348087891,0.7052149534663956,0.7933550160492091,0.7481872792144451,0.7364587420481776,0.7797052923598052,0.385503439041655,0.6768590152561803,0.5668058183039341,0.8600475835402417,0.6530404228937619,0.8348968299844652,0.785186293620529,0.624040273040534,0.8124520973887127,0.5584683209795006,0.7403062836070851,0.7346234638107487
bio_metrics_geometry_truthworthiness_std,0.0392944912346986,0.0475326468037631,0.0250873206682149,0.0448983574657488,0.0415785611771942,0.0274824992057123,0.0291080030543004,0.034590622885525,0.0104818527998138,0.0326251386587011,0.0270567867055494,0.0358501088213452,0.0388958960344968,0.0351088204567643,0.0312768553295428,0.0388401228170258,0.0432035607349675,0.044038572688405,0.0409827024288679,0.0430863310684032,0.0304701064403577,0.0338485972951585,0.0496888442187296,0.0384093022727963,0.0450570687573736,0.0428348324224458,0.0376384624077248,0.0407631614347603,0.0930346926868477,0.0388855341209392,0.0158617258888236,0.0456599801202695,0.0363698199076153,0.0372994614093713,0.0461203294598263,0.0353121536018705,0.0374382373282037,0.0239955600412855,0.0289407977099894,0.0373821838221198
bio_metrics_geometry_truthworthiness_decay_mean,-0.147640870813224,-0.0123240263222212,0.0284875073847421,-0.0681030679327614,-0.0276812087945811,-0.0420143107141533,-0.0078077360631518,-0.1347098216373809,0.0373221640473138,-0.0089324558718936,-0.0255894362496578,-0.0732749236470184,-0.0769864110747807,-0.0880256168824025,-0.1766387164614957,-0.0998790730872724,0.0417281439618965,-0.1089339186998337,-0.0842230017537934,-0.0942542841161487,-0.1276918637958911,-0.1382873610706084,-0.0798697668540242,-0.0696637195516688,-0.0898105028625859,-0.0926118976256861,-0.1061865975971712,-0.0990856790672995,0.1652136674326336,-0.0231899498481654,0.0117458353770111,-0.0737495322329039,-0.0454913864064298,-0.1397873898293759,-0.0977269184720714,0.0245925160742984,-0.0981842463384139,0.0311705931144636,-0.1063119672343264,-0.055581494705149
bio_metrics_geometry_truthworthiness_decay_std,0.0487908141628339,0.0417871872012029,0.021384152185493,0.0406929644289688,0.0302213143555804,0.0199010434494711,0.0159981130835226,0.0366402311060684,0.0113544181458335,0.0216640036426099,0.0202479427182874,0.0313683690175362,0.0334768019776136,0.0317365539444664,0.02932244925596,0.0217566766767059,0.0230563902964574,0.0496383866504308,0.0532509008658823,0.0285490314873429,0.0404543605649642,0.0400892581421937,0.0276121503867534,0.0373725896676983,0.0469805759593348,0.0430176346112398,0.0430137555464783,0.0434190756400377,0.0504422077906144,0.0340109827270291,0.0169716209240178,0.0515493678272501,0.0217127954521831,0.0510929609425565,0.042936315094692,0.0164477751573248,0.0380767606681671,0.0159763292897846,0.0410564574663082,0.0250350227481393
bio_metrics_scgraph_scGraph_Rank_PCA,0.6439860139860141,0.1743040293040292,0.3242685092685093,0.7685442335442335,0.8073520923520924,0.6392124542124542,0.771103341103341,0.6805450105450106,0.1502519702519702,0.8492984792984792,0.7290986790986792,0.7204068154068152,0.7048112998112999,0.8422988122988122,0.597044067044067,0.5682645132645132,0.2581540681540681,0.6766971916971917,0.5266733266733267,0.7582656232656233,0.8046631146631146,0.7750893550893551,0.647994227994228,0.7250627150627152,0.5092046842046842,0.6606654456654457,0.8348251748251748,0.7714224664224665,0.3287753894116225,0.6656832056832057,0.4089715839715839,0.4667127317127317,0.843845598845599,0.683948273948274,0.7004884004884004,0.5862026862026862,0.7212271062271062,0.2103202353202352,0.7766566766566766,0.4788966208549269
bio_metrics_scgraph_scGraph_Corr_PCA,0.7350721599852813,0.4603984465569339,0.4898503249800774,0.8797250954460201,0.9032202279186542,0.7075409825995786,0.8749879112043083,0.8304763255165454,0.3641079872866293,0.7734585023089348,0.8611588281430639,0.8366004019206219,0.8301612458902928,0.7920122390670503,0.6977954298924882,0.7876351039228133,0.347942784715015,0.729941909188291,0.7198342963835631,0.8313920893735011,0.9192416338839132,0.9171794627341788,0.667139801651825,0.8587907381525469,0.6702476325786105,0.8361115670371964,0.9321156215337886,0.7321630332211023,0.1863365290585628,0.8262730666435674,0.4550011958758702,0.6928302256977421,0.8758792890266948,0.8508442070349781,0.7811291348546935,0.6101951427285287,0.8583350670715462,0.2682773783687308,0.7829939799606327,0.519816684162917
bio_metrics_scgraph_scGraph_Corr_Weighted,0.538739610579116,0.0009749466812306,0.1184280458556446,0.7488910076036024,0.8053213519198653,0.5881491087218716,0.7262934360128975,0.6369867943910182,-0.1734967882022243,0.741344947302209,0.7210668166243795,0.6096335547286575,0.6237606235500232,0.718936959013062,0.4377039165247595,0.4807459989277014,0.1262431760231726,0.6046607847431298,0.4440553006073525,0.6930401523893762,0.7949102327060208,0.7509865359537986,0.5845812224945622,0.6560070528655874,0.4189444335520352,0.6340627752000214,0.7843256904810494,0.5630027259159099,0.1557539052751081,0.6905196455695464,0.2106909567936785,0.2687644203437374,0.7488410820399481,0.6417830333924157,0.5984244535399845,0.477818558314607,0.6617449691699665,0.0847550377091145,0.6909074616464022,0.463549688570896
