,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,Scanorama,Harmony,STACI,INSTINCT,stClinic,STAligner,STAIG,STAGATE,SPIRAL,spCLUE,SpaVAE,SpaBatch,SEDR,scNiche,MaskGraphene,MENDER_wo_pcs,GraphST,GraphPCA,DeepST,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
bio_metrics_NMI_leiden,0.006924100976501,0.0386468750559566,0.0041339656033355,0.0822123836538603,0.0115396449800348,0.0016371876506521,0.0009654503012519,0.3030755138540754,0.0010769173119358,0.0116230884803746,0.0026357646734786,0.1581101354874031,0.0021931401019719,0.0012863772291698,0.0226782214737747,0.0013438969925014,0.0015566054990775,0.0023580286636519,0.0846194383167785,0.0515774792644431,0.1752607978207616,0.0046244924786675,0.0710144203980529,0.0012110748478955,0.0015127122725969,0.0021764025881715,0.4616125272574381,0.0049137141589811,0.0011760795516425
bio_metrics_cLISI,0.7446514964103699,0.6069632172584534,0.3482669293880462,0.7123667597770691,0.3505689203739166,0.3695441782474518,0.3469925820827484,0.9536194801330566,0.3331408500671386,0.5623595714569092,0.514184296131134,0.6303167939186096,0.4734290540218353,0.3346773684024811,0.4991778433322906,0.3869373798370361,0.3635474145412445,0.3933683335781097,0.6269638538360596,0.5828481316566467,0.7353584170341492,0.4453647136688232,0.6870713233947754,0.3220297396183014,0.3380888402462005,0.3694455623626709,0.8903710246086121,0.3582786619663238,0.3844083845615387
bio_metrics_isolated_labels,0.4993531703948974,0.4962245225906372,0.4984350204467773,0.4996343553066253,0.4979649782180786,0.4957160949707031,0.4978656768798828,0.5055091977119446,0.4972415566444397,0.4950931072235107,0.4979055523872375,0.4868122935295105,0.4981310367584228,0.4953975677490234,0.4937441349029541,0.4981693923473358,0.4957804381847381,0.498136430978775,0.4953449964523315,0.4913645684719085,0.4990355670452118,0.4974927902221679,0.5011740326881409,0.4961265027523041,0.4966026246547699,0.4975188970565796,0.486834853887558,0.4971511662006378,0.4981304407119751
bio_metrics_ASW_label,0.5006899833679199,0.4977785050868988,0.4986278116703033,0.4992609024047851,0.497830182313919,0.497088074684143,0.4971549808979034,0.5027081370353699,0.4968218505382538,0.4965148270130157,0.4977836608886719,0.495707094669342,0.4981153905391693,0.4948799312114715,0.4964496195316314,0.4984315037727356,0.4961810410022735,0.4976156055927276,0.4968305826187134,0.4878025352954864,0.5034623742103577,0.4982142150402069,0.5016980767250061,0.4951642155647278,0.4960699379444122,0.4979572594165802,0.4595374763011932,0.4964233338832855,0.4984220862388611
spatial_metrics_moran_i_mean,0.5812012301827834,0.5273586967564926,0.0062824819912643,0.4821662882885331,0.1162119786150265,0.0017049242637294,0.0041304313355975,0.8794927529480628,0.0098325422908907,0.1515100535019879,0.2224211306316358,0.5428265918233226,0.1687289841461237,0.0210534800167607,0.3700659546227847,0.1678166614453324,0.14885382552549,0.4473007145176065,0.2977244739390173,0.3386566057840129,0.2709229093817251,0.1598638082947417,0.4100486440207409,0.1522731458571368,0.0116520677408571,0.2237026105778014,0.9499291568964968,0.0572805763241232,0.2575844523937463
spatial_metrics_moran_i_std,0.0024712013416208,0.0026256204007849,0.0018647240551621,0.0077475648730424,0.0141695687489834,0.0016288327360206,0.0014799761759619,0.0034798716393501,0.0007937537362488,0.0121201552820406,0.0050261773649272,0.0124753187592181,0.0017896676705191,0.0023158540658837,0.0410492847272234,0.003601501094151,0.0009293643950854,0.0044180667306927,0.0477208759802125,0.0309727543652019,0.0082940791491378,0.0224542267349415,0.0006523111703061,0.0059270789663049,0.0026342096750914,0.0030025205098645,0.0086993907590571,0.0035403004571854,0.0214620241909971
spatial_metrics_greay_c_mean,0.3996383278233184,0.4717267469179596,0.9934133688012836,0.5177045539639213,0.8822402451682225,0.9995857086667272,0.9947555013238564,0.1518067514707479,0.9883049610202316,0.8437697394373549,0.773798874667259,0.4552534631579538,0.8286968031740216,0.9781728577887014,0.6303975508750239,0.8307704810164356,0.8476024141865208,0.553149734614532,0.7035895762635701,0.6594698562301877,0.7249378581432768,0.8377545725470311,0.5824496784129809,0.8444607683559977,0.985711982877166,0.775666489285938,0.0615742892998058,0.942505195426958,0.7422612204180525
spatial_metrics_greay_c_std,0.0029944681677455,0.0021220308467026,0.001748550749402,0.0065253727553495,0.0134095682022917,0.001999297727513,0.0016978178242484,0.000495415615233,0.0009733487379928,0.0117889573798658,0.0045685025572544,0.0124920942950423,0.0015977909493869,0.0009581415634283,0.0414763384847027,0.003639900696098,0.0009783638993599,0.0046927166021178,0.0494396460798994,0.0320455283535844,0.0081900273122243,0.0222072990710922,0.0008723339452049,0.0057221810473356,0.0030439905538148,0.0020359813563878,0.0095474415469707,0.0036514060663831,0.0215085470247677
downstream_metrics_CHAOS_kmeans_mean,0.0427026562392711,0.0416638888418674,0.0574920121580362,0.0401520021259784,0.0502489190548658,0.05350680090487,0.0561504550278186,0.0358235221356153,0.0569269452244043,0.0436602346599102,0.045527720823884,0.0403982382267713,0.0458665825426578,0.0537801440805196,0.0427547395229339,0.0577519182115793,0.0509391911327838,0.0540470797568559,0.0473978724330663,0.0404574256390333,0.0355811230838298,0.0453180782496929,0.0445040855556726,0.0525920316576957,0.0552443992346525,0.0569659993052482,0.0327152060344815,0.0553104560822248,0.0450709834694862
downstream_metrics_CHAOS_kmeans_std,0.0035324096679687,0.0029431357979774,0.0046420823782682,0.0018650889396667,0.001333424821496,0.0030807387083768,0.0048150643706321,0.0022002253681421,0.0047037135809659,0.0035200975835323,0.0034959372133016,0.0027965623885393,0.0034385733306407,0.0034403894096612,0.0004089437425136,0.0038976576179265,0.0040416978299617,0.0035380404442548,0.0040225926786661,0.0031928624957799,0.0019460283219814,0.0040048882365226,0.0026791859418153,0.0039600618183612,0.0041643809527158,0.0041480623185634,0.0020233569666743,0.0046355929225683,0.0031734332442283
downstream_metrics_PAS_kmeans_mean,0.3420954746217554,0.3155286652480139,0.83586917513893,0.3313037560626138,0.4348992566029159,0.6019206307643845,0.7057741869883579,0.12438134422887,0.8283402028558251,0.4110267466109839,0.5728226759370885,0.3263374966937238,0.5978287235979728,0.644473135758689,0.249938725897413,0.8893085995079464,0.5975886115235187,0.6483249308506467,0.3009011347006807,0.2625978425135939,0.101637121738749,0.6585629561498065,0.351307158702584,0.3795428566491705,0.7591551949406997,0.8661242269295029,0.0140740366607873,0.6604527837183678,0.4977521641986451
downstream_metrics_PAS_kmeans_std,0.0169174009147253,0.0211080643896448,0.0099035099028785,0.0274945271991886,0.0929977391052386,0.0100965366175897,0.0418256891342806,0.0078577390786554,0.0047350526412328,0.0234730985423143,0.0118784699285046,0.0198997284533805,0.0001892386194319,0.0068144178893796,0.1650827333300547,0.0029660786036416,0.0227976545709018,0.0400870863167353,0.0075534952157021,0.0114364922503545,0.0022255392054569,0.0100651020725532,0.0444009958038537,0.0026459845525461,0.0007160496944934,0.0147770606241451,0.0013766071160366,0.0211823974522732,0.0305847822243961
downstream_metrics_CHAOS_mclust_mean,0.0413027741014957,0.0409865900874137,0.053646570071578,0.0375883504748344,0.0466981865465641,0.0543821863830089,0.0551061034202575,0.0332901980727911,0.0555154476314783,0.0434808582067489,0.0437076482921838,0.0380931217223405,0.0442314334213733,0.0480053182691335,0.041851308196783,0.0562887657433748,0.0542757250368595,0.0542694386094808,0.0457253921777009,0.0367637760937213,0.0359284058213233,0.0443564876914024,0.0466568917036056,0.0539536066353321,0.0522475950419902,0.0556922163814306,0.0328852320089936,0.0495295785367488,0.0569213051348924
downstream_metrics_CHAOS_mclust_std,0.002703920006752,0.0029184073209762,0.0049945097416639,0.0027484484016895,0.0030019246041774,0.0031755156815052,0.0035811215639114,0.0020602252334356,0.0047638099640607,0.0033011063933372,0.002445438876748,0.0027460735291242,0.0030326060950756,0.0025548245757818,0.001018114387989,0.0037864614278078,0.0044573806226253,0.0028558541089296,0.004554970189929,0.0027403347194194,0.0020936466753482,0.0041878223419189,0.0018160976469516,0.0043471977114677,0.0042608939111232,0.0041830074042081,0.0019539697095751,0.0045947954058647,0.0043835174292325
downstream_metrics_PAS_mclust_mean,0.2599459764446931,0.2982907715353217,0.3831409158152313,0.1789218083968116,0.2183420237998716,0.6316563147548304,0.6906932812481309,0.0428853589452879,0.7586417751147394,0.3613244443794635,0.3985441087143471,0.1922008102536428,0.3933487028099692,0.1886076689656639,0.2373949135849071,0.7746497008733886,0.7173245546994312,0.5981008018799585,0.3076970773183475,0.1467318374122923,0.1089295706692434,0.4752323697393658,0.2692504024020511,0.490659753282019,0.4743689830758536,0.7853464179903955,0.0215810778659599,0.2551614127335826,0.8472230935579785
downstream_metrics_PAS_mclust_std,0.0239596029544484,0.0180182413402148,0.0009792558585884,0.0157133847362355,0.0164219246979824,0.0460260886786459,0.024542770254015,0.0051171186019403,0.0285988566598037,0.0199081353665879,0.043945161671919,0.0022866471635141,0.0173809109239363,0.0105339619356236,0.1748368460717452,0.0075391403283281,0.0195853165452039,0.049324090823904,0.0806584507089054,0.0079891926306261,0.0011562662406277,0.0020208491447543,0.0725950911601806,0.0082563198056241,0.0372445195565403,0.0247394189194757,0.0005219264258855,0.0167493955662006,0.011360597429146
downstream_metrics_CHAOS_leiden_mean,0.0392679199576377,0.0408474523574113,0.0455329455435276,0.0393229965120554,0.0462957955896854,0.0410132464021444,0.0449828673154115,0.0325644677504897,0.0534870624542236,0.0434133876115083,0.0442295540124177,0.0393707193434238,0.0452238172292709,0.0476763341575861,0.0390599723905324,0.0547534245997667,0.054372701793909,0.0547044705599546,0.0440937131643295,0.039374966174364,0.0358669143170118,0.0448704529553651,0.042590083554387,0.0558886602520942,0.0553839057683944,0.0468537788838148,0.0329654514789581,0.0534684788435697,0.0405976865440607
downstream_metrics_CHAOS_leiden_std,0.0025841929018497,0.0037809740751981,0.0036353133618831,0.0020591896027326,0.0034139081835746,0.0022812243551015,0.0029294248670339,0.0018021473661065,0.0040619932115077,0.0034056100994348,0.0034914780408143,0.0028507858514785,0.0032396949827671,0.0025688838213682,0.0001035798341035,0.0043888706713914,0.0036263763904571,0.0042526591569185,0.0021876320242881,0.0030139870941638,0.0024135466665029,0.0041620787233114,0.0024518202990293,0.0044805705547332,0.0046592466533184,0.0026883129030466,0.0023109205067157,0.0037261303514242,0.0021441895514726
downstream_metrics_PAS_leiden_mean,0.197987524539547,0.2796114078821623,0.1278672890662278,0.2479264498103958,0.181533401031691,0.0334165495901546,0.0982061042829401,0.0080325563529016,0.5485044666295389,0.4216722247550032,0.5099792053506513,0.289972812109145,0.5807638195696989,0.2407240844439541,0.1392227360149503,0.7325116267941948,0.6671821023795884,0.7009678915727506,0.3253073673801134,0.2221338739454806,0.0924950189869968,0.6429415822541693,0.2205599868147701,0.7287710156215732,0.7410427496520933,0.1847803635773974,0.0165625494279976,0.4666316655523906,0.0335616602224741
downstream_metrics_PAS_leiden_std,0.0140296428424271,0.0229590473671408,0.0064674748822699,0.0336186145672865,0.0070698817183863,0.0058538366759397,0.0043690030131971,0.0018386882822915,0.0229547608382722,0.0143760874159474,0.0249993354218808,0.0095007091048531,0.0011500856641195,0.0042433977486751,0.1122794099077964,0.0222111976096454,0.0248779834573215,0.0237146726886305,0.0221175253237492,0.0051810842459098,0.0025808558968681,0.0343578912670447,0.0468219874341569,0.0074950787990276,0.0517723633859989,0.0057775763367656,0.0032578283979546,0.0089048151343046,0.0106443483612168
downstream_metrics_average_confidence_score_mean,0.9795221090316772,0.9239829182624816,0.7993256449699402,0.6040011048316956,0.6738647222518921,0.8271664977073669,0.7870821356773376,0.4228336811065674,0.9108873009681702,0.9174411296844482,0.6553577184677124,0.9116818904876708,0.6465879082679749,0.8360754251480103,0.66752690076828,0.9210706949234008,0.9234247803688048,0.9117618799209596,0.9646174311637878,0.8214044570922852,0.498971164226532,0.8291316628456116,0.5642877817153931,0.9696592688560486,0.8735247850418091,0.7482583522796631,0.9859347939491272,0.80744868516922,0.7852641940116882
downstream_metrics_average_confidence_score_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downstream_metrics_slice_wise_average_PCC_mean,0.0228065590603684,-0.0016622759677744,0.6171551488428751,0.0568388603834608,0.5939573965826828,0.603235155415539,0.6330532787660932,0.0303394814856365,0.5570824269661778,0.1530991327161799,0.0496608696180763,0.0237355580030729,0.0421781781670468,0.4381351421374414,0.1045401763868402,0.3487073328218487,0.3318149856597356,0.5060017434823639,0.0254130928846216,0.0039054843960774,0.006429785938284,0.1208429660149411,0.4700312606988501,0.4981713163134794,0.6056032552968046,0.455855862411701,0.0051679090612064,0.5293124513174274,0.2635300778302701
downstream_metrics_slice_wise_average_PCC_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downstream_metrics_average_matching_rate_mean,0.3456178383400433,0.3536698668318365,0.2948281201610406,0.3911427686590276,0.3069061628987302,0.2948281201610406,0.292040879529266,0.4905543511923196,0.2969959739857541,0.32517807370703,0.3192938990399504,0.4379064725921338,0.2938990399504491,0.3044286156704862,0.3518117064106534,0.3672963765871787,0.3137194177764014,0.3611025085165686,0.3818519665531124,0.2771755961598018,0.4094146794673273,0.2719108082997832,0.4029111179931867,0.2842985444410034,0.2852276246515949,0.3292040879529266,0.5602353669866832,0.3118612573552183,0.2951378135645711
downstream_metrics_average_matching_rate_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bio_metrics_geometry_cell_distance_corr_mean,0.0502982903221597,0.0596848149908382,0.0042559043639013,0.0573850409794624,0.0120168057672052,0.0033163343582927,0.0004607609997955,0.1532224477132081,-0.0030917644289333,0.0166962445944185,-0.0031887261685999,0.1581714220410244,0.0021378250167305,0.0029719213562128,0.055194881342831,0.0162719841904198,0.0283293567795253,-0.0125983899419284,0.1257918298070445,0.0425904298949488,0.0878838541533356,0.0051000188794436,0.0786801255377917,0.011280319603643,0.0004667175352051,0.0028117559198264,0.2131385996183428,0.0144753024244789,0.0154019565382814
bio_metrics_geometry_cell_distance_corr_std,0.0234720586076356,0.0449385364093021,0.0009333594187709,0.0377038295066444,0.0090339942524442,0.0017811241133743,0.0013222916851679,0.0513044664709632,0.0008205340460472,0.0081519862178644,0.0021773335668451,0.0843939357555826,0.0039741110544363,0.0032963948383018,0.0068611634393188,0.0057336768985095,0.0091357882741259,0.007453830692976,0.0784056959862908,0.0031316138176391,0.0170717533685883,0.0032623252796818,0.0292435265774205,0.0033619626308562,9.233666480334588e-05,0.0095579102864556,0.1026009352482675,0.0086710359937877,0.0004823288508277
bio_metrics_geometry_truthworthiness_mean,0.6836930209940714,0.6210499261632508,0.504427745397333,0.6489488716343241,0.5130520624645898,0.5061946907635533,0.5041447764203842,0.8567739026854688,0.503319212730569,0.5742141112653351,0.549630228591113,0.597195789876367,0.5318375453179409,0.5055808268597359,0.5620356722015496,0.5237113924463803,0.5229786146756816,0.5318640112211804,0.5770953826277143,0.6142360524160024,0.6781565699837486,0.537722137108144,0.6508367203700924,0.5069637353926969,0.5054759469821264,0.5280441165810059,0.7959418840762637,0.5120749211715074,0.5295361337620916
bio_metrics_geometry_truthworthiness_std,0.0146190818809377,0.0252020216994154,0.0036500371752316,0.0212686103985105,0.0071781074135206,0.0018336231613926,0.0031223931409759,0.0026006447528941,0.0039247069864322,0.0087634521185077,0.0059945495839976,0.033994308558422,0.0001596198051017,0.0036086747974832,0.019089462223609,0.0095794147474233,0.0094303341795604,0.0194304277887283,0.0430831555980602,0.0056405844164515,0.0055019333866135,0.0004851525592229,0.0306200067302363,0.0046010919722706,0.0026380965254118,0.0099519687341173,0.0335567316838666,0.0066473448242347,0.0034935990487297
bio_metrics_geometry_truthworthiness_decay_mean,-0.2878431627060957,-0.108744312406708,0.0163414483241959,-0.2505771571891924,0.0051077692038273,0.0099053165351527,0.00444258290796,-0.2337392727484169,0.0114344680203972,-0.1200955673850439,-0.1044934867451071,-0.0673232138984938,-0.0786794123771459,0.0050286846212223,-0.0242822697897692,-0.0094207649434661,-0.0038652825613325,-0.0072795759949328,0.0011531299837127,-0.1828971897833934,-0.1531741324443104,-0.0583202718344712,-0.1836854635821978,0.0025430688264264,0.0033231690392529,-0.0069586034733584,-0.0965074940433199,0.0051587043317856,-0.0067265972869708
bio_metrics_geometry_truthworthiness_decay_std,0.004509007977842,0.000788353652751,0.0005385834204929,0.0026749105510859,0.0021061096823805,0.0011509803901411,7.21707913423986e-06,0.0280438013897822,0.000144833777164,0.0011963776459485,0.0005126989417505,0.0011042027881604,0.0062995030964649,0.0003187144798918,0.004853084989502,0.006259257748081,0.0024382250033065,0.0069524050255251,0.0009640656515779,0.0277567953954854,0.0200330946239161,0.0073275824570967,0.0019119999261711,0.001988088916721,0.0015995024366396,0.0068512689641486,0.0305888933580793,0.0010785873743995,0.0017779276073676
bio_metrics_scgraph_scGraph_Rank_PCA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,0.7999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.85,1.0,1.0,0.95,1.0,0.95,0.8999999999999999,0.95,0.8999999999999999
bio_metrics_scgraph_scGraph_Corr_PCA,0.9961880434090412,0.9942411205391826,0.995100556760917,0.9789008311755562,0.9826379363227998,0.9804021278517502,0.9849114711715514,0.9829083103335132,0.9394212777489156,0.9938076942352227,0.990683947474764,0.9484026435684878,0.9446201705842524,0.981256145532817,0.9788795947195762,0.9389479372803612,0.946965198383891,0.9764936738123418,0.9646479198894145,0.8914560671057775,0.9155167023885478,0.9786406078220462,0.9852120117496874,0.9811067970417762,0.95546168503034,0.9943979200011026,0.9770886548939394,0.9539704859154746,0.9103856772096964
bio_metrics_scgraph_scGraph_Corr_Weighted,0.990504364686876,0.9381670569899394,0.9874870200647676,0.9774906974861368,0.9584375583874902,0.9528166939576186,0.952101579048826,0.928264725978854,0.8137576639727261,0.9808247719224196,0.9912903107166644,0.9677312471018352,0.5909502162414745,0.9499233489268714,0.9245293067428582,0.9503595276241488,0.9520368225843844,0.9794122302494328,0.9683476284597896,0.6648203195530891,0.6829994003228885,0.9666020925311898,0.9834939962011606,0.9292847970855154,0.963556933070698,0.9322288790775296,0.9333592780372564,0.9339794801186097,0.8785777723963076
