,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,INSTINCT,NicheCompass,stClinic,STAMP,STAligner,STAIR,STAIG,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SpaBatch,SIMVI,SEDR,scNiche,PRECAST,MaskGraphene,MENDER_wo_pcs,GraphST,GraphPCA,DeepST,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
downstream_metrics_average_matching_rate_mean,0.7239801696651256,0.7684223660584704,0.5555890594606071,0.66940193458765,0.5888104112075809,0.5174596975335147,0.5543412734495444,0.4713314613550637,0.217508305739696,0.4346759157664889,0.5506148297910346,0.6542924102846404,0.6242181454323413,0.6671458346416435,0.6877131867197243,0.7976397024926766,0.4359286965325519,0.6758776994195094,0.7037225051610755,0.7570262718288903,0.8290157591864676,0.7813100576097124,0.8124317216947622,0.7469114972980924,0.6959058019110304,0.7863807563112144,0.7237053041834681,0.7668090667943753,0.6228024815011863,0.7442684269960903,0.564283431198636,0.6206442031914738,0.4181734420792075,0.7930877354657134,0.7508568055682373,0.8438304276550209,0.8057113677368846,0.7287212099216936,0.8020260890612523,0.8131554129019686,0.5967842789415009,0.6156117807487519
downstream_metrics_average_matching_rate_std,0.0351726188472689,0.0255318365600192,0.0126267028658307,0.0218632339510795,0.0190461471215694,0.0104757629750745,0.0323301663864914,0.0110943597192404,0.018173767827511,0.0086091190632703,0.0075268659863707,0.0242961387938488,0.0129563283068981,0.0307973973699709,0.1150518107714862,0.010937003495655,0.029872849347947,0.0140707024067284,0.0129139138030514,0.0207219956919226,0.0152743413199374,0.0130829379175413,0.0139710497757138,0.0237256179219721,0.0084140023632389,0.0101670654130221,0.0293910355281019,0.0144466658882627,0.0494176097985104,0.0126131239537935,0.0182390487608288,0.0137095281484157,0.1654993011164703,0.0192644602327367,0.0401910555719209,0.022567905367324,0.0143345434664199,0.0433667137545337,0.0101671252754857,0.0249806157513462,0.0170931328374109,0.0323292276989501
bio_metrics_geometry_cell_distance_corr_mean,0.4319184092438297,0.2204257357173126,0.2153752273680389,0.4783517439850326,0.403224833215178,0.1417614251484738,0.2632394554329732,0.348048641943676,0.0373940930461127,0.3284565946239692,0.3065401835937334,0.3736323997922677,0.2225224132713017,0.3920861970337089,0.224658435083266,0.3581468353509598,0.1006388345840311,0.3412427481596589,0.4305600811304378,0.4648100082548199,0.391896052567845,0.4347056426588282,0.4759432255518809,0.3969178320034378,0.300409902707205,0.4224655830485936,0.4924614919852629,0.4200065610925803,0.4859129432852358,0.4467590238590465,0.3263978140392787,0.367605949080948,0.4295386409284277,0.4700800565175059,0.4362467691029154,0.4888470519537349,0.3171889631820165,0.4289899998495716,0.3868557907229484,0.3510439561930424,0.4420564473792461,0.3776556370757678
bio_metrics_geometry_cell_distance_corr_std,0.0088840677057918,0.0177535030722325,0.015091323071082,0.0283101091896881,0.0259991074404932,0.0048120718942129,0.0233144625384757,0.0191277000567662,0.0127958244663655,0.0179766181123339,0.0189261682636779,0.0297264757640421,0.0105329462407895,0.0183741594038499,0.051382495053511,0.016920269962608,0.0303680459796254,0.0432321993585071,0.0166969072050626,0.0198313260650422,0.0180687660909634,0.0349814153222444,0.0177377040430802,0.0212811386616533,0.0293181375340133,0.0148457112730539,0.0496376423019268,0.0209860946234749,0.0202393320487302,0.0255785464319206,0.02895666699965,0.0252083603283697,0.1680197595891351,0.0181968234979411,0.0105861426271955,0.0226332298262508,0.0193347104715431,0.0110826788037239,0.0048275319007269,0.0338932272564123,0.0160300345307973,0.0100134485612884
bio_metrics_geometry_truthworthiness_mean,0.8253585014877799,0.8762024329829183,0.6918323496135885,0.8224626091533896,0.7332272574036907,0.6764349906883359,0.6915916956472221,0.7655074505690532,0.5318958732443336,0.6470861135265813,0.6902196541250356,0.7385570885005337,0.7180807469166965,0.7202859161765921,0.8681895206190106,0.8365839005830248,0.6019074120493215,0.7623997620156211,0.7174335423386451,0.8215953992391889,0.8837011022376222,0.7549189419973875,0.8594750988108577,0.7881361478991158,0.7572052652196459,0.7741821314061847,0.7218630357590294,0.7439196926647956,0.7446321169020096,0.7551799901396216,0.7172140187208135,0.690943575218496,0.8049478121441682,0.9008513008696232,0.7849864516229269,0.8924467452231235,0.7291555101632072,0.7373126909158308,0.8518024501624599,0.8638322907158384,0.7864628833443938,0.7897634236804538
bio_metrics_geometry_truthworthiness_std,0.0050891065496823,0.0047198968102289,0.0101658888015858,0.0062668461181077,0.0084659587060594,0.0028634194532677,0.0042327153137077,0.0065628379026558,0.0030474383935843,0.0070731123218187,0.0128421331531476,0.0174892757993839,0.011785982124374,0.0156286048825975,0.0084205926221199,0.0103924532854887,0.0026738129632618,0.0103148826506819,0.0126425826760878,0.0100011117726708,0.0086964550654265,0.0166556757310375,0.0098348150349277,0.0121220627573456,0.0109815250192828,0.0110772337420555,0.0155225234077042,0.0211192315685965,0.0121636663599683,0.0170224479544981,0.0091359992477384,0.0105445479978752,0.0357274582483114,0.0154463457821893,0.0040782665646821,0.0057706597629326,0.0177790642293116,0.007387439257009,0.0100541341014965,0.0129926033896933,0.0120419975272655,0.0033580732149767
bio_metrics_geometry_truthworthiness_decay_mean,-0.1257417822104158,-0.0926619348271827,-0.0211401476245107,-0.0629815132910227,-0.0115546772790163,-0.0319959106538378,-0.0236931301274859,-0.1002397539825179,-0.0009620840050512,-0.0049560759019663,-0.0146005399084512,-0.0280576184543589,-0.0325073930222288,-0.0217268344911208,-0.1275270592687874,-0.1037358876848188,-0.0467383535357861,-0.0513080518381282,-0.0223902298670882,-0.1264902214346161,-0.1140469379997034,-0.0664676500658368,-0.1191924112392182,-0.0466358474265395,-0.0271991025621152,-0.0632294450602848,-0.0251285951646068,-0.0323484813769845,-0.03756640839685,-0.0349445360488244,-0.0034144333877589,-0.0068080850888819,-0.094921590405148,-0.0928193995589431,-0.0392341259846259,-0.135265144514994,-0.0395088105212145,-0.0416554768551413,-0.0757676060290615,-0.0691891649818828,-0.0461973106135298,-0.0201764126069952
bio_metrics_geometry_truthworthiness_decay_std,0.0045692677256215,0.0056070759214626,0.0038517013466178,0.002169489727759,0.003585761979037,0.0023220137319693,0.0021544259153186,0.0038652805716456,0.001757610705016,0.0026995907608717,0.0022884788256505,0.004935688184104,0.0049960495072646,0.0032896970581763,0.0047253341422498,0.003622284988343,0.0046443242037313,0.0017157862372601,0.0029159530554576,0.0039413694592707,0.0075610993198244,0.0044772099363401,0.0042449101346621,0.002284779882363,0.0032640058779556,0.0074632501986664,0.0020761863774872,0.0046222067820718,0.0039557692742465,0.0037371084666531,0.0019180284806689,0.000739876894046,0.0265270220163216,0.0153953915173492,0.0014907877955761,0.0072595883898412,0.0057930162391254,0.0046913079609449,0.0010697234223832,0.0056000932744649,0.0027386708529584,0.0027335550526513
bio_metrics_scgraph_scGraph_Rank_PCA,0.586309523809524,0.5952380952380953,0.8154761904761905,0.8839285714285714,0.886904761904762,0.6547619047619049,0.7827380952380953,0.7648809523809524,0.4136904761904762,0.7976190476190477,0.8928571428571429,0.8303571428571429,0.7976190476190477,0.8303571428571429,0.5922619047619049,0.7410714285714286,0.5416666666666667,0.6607142857142858,0.7589285714285715,0.8065476190476192,0.7857142857142858,0.6696428571428572,0.8392857142857143,0.6815476190476192,0.711309523809524,0.6845238095238095,0.6755952380952381,0.7470238095238096,0.8452380952380953,0.8303571428571429,0.755952380952381,0.7202380952380953,0.8541666666666667,0.8035714285714286,0.8125,0.8154761904761905,0.6785714285714287,0.711309523809524,0.7916666666666667,0.6517857142857144,0.8601190476190477,0.886904761904762
bio_metrics_scgraph_scGraph_Corr_PCA,0.6648700961332396,0.6438760401121135,0.8069254166941734,0.9709597047369052,0.9697300189406396,0.6827768167669486,0.8917296247702777,0.7731068843569688,0.2654100462532693,0.959305680209919,0.951928625966276,0.9698862608716714,0.7665081318463878,0.9832783285653164,0.657619543123946,0.7491490272030935,0.3541719474438949,0.5978442166032458,0.9106372809419806,0.9714492295809068,0.830294674558372,0.9070303612899576,0.9743842318649544,0.705344166383028,0.7146635466778173,0.7259698689453432,0.7971879031942727,0.8939724430857735,0.9484296537220032,0.9824151999569852,0.833979691771999,0.9625175354083266,0.941412543473989,0.8293884043161504,0.98120482934901,0.9820297310137084,0.8233952324603149,0.921652463284408,0.7697144012706133,0.747538282081859,0.9798210416275804,0.8150681591296376
bio_metrics_scgraph_scGraph_Corr_Weighted,0.4365280121110101,0.3759249655721334,0.7645385553764202,0.9510399602299816,0.9488351432593076,0.4838790735815315,0.7484899866246832,0.5809978492955687,0.104535279424841,0.8952520725255015,0.9198837925124336,0.9191625695358304,0.7008230899572374,0.9514496899022452,0.403641820589093,0.6282575977189171,0.2148878171126409,0.3526296950411642,0.8466568772759548,0.9213646081950626,0.7294194281558868,0.7633829082080268,0.9304596484195228,0.5296251753432972,0.5362484740898114,0.5480106228776029,0.6350175584372921,0.8209420073210462,0.8658159690517631,0.9521584180896498,0.677807526371089,0.9106703255956914,0.8455398908396314,0.7347665926140297,0.9487587981409108,0.9472217540192412,0.6654397111814958,0.8023543273045252,0.6814422129012545,0.5642973799474341,0.9508524457251908,0.7141598109966188
