,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,INSTINCT,NicheCompass,stClinic,STAMP,STAligner,STAIR,STAIG,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SpaBatch,SIMVI,SEDR,scNiche,PRECAST,MaskGraphene,MENDER_wo_pcs,GraphST,GraphPCA,DeepST,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
downstream_metrics_average_confidence_score_mean,0.9179869890213012,0.9395835399627686,0.7337812185287476,0.8769630193710327,0.8336405754089355,0.6563732624053955,0.759981632232666,0.8425633907318115,0.950197696685791,0.5881773233413696,0.6219755411148071,0.8537716865539551,0.5934673547744751,0.6729459762573242,0.782438337802887,0.7532020211219788,0.932156264781952,0.9763181209564208,0.9508376121520996,0.9657707214355468,0.9821553230285645,0.954391598701477,0.7348369359970093,0.9968392252922058,0.9622471332550048,0.9902512431144714,0.9128584861755372,0.9836734533309937,0.9636518955230712,0.995816707611084,0.9799463152885436,0.997494101524353,0.5230336785316467,0.8035731911659241,0.6394127607345581,0.973895251750946,0.9905352592468262,0.7082791328430176,0.9961108565330504,0.8176794052124023,0.9689613580703736
downstream_metrics_average_confidence_score_std,0.0166018903255462,0.0035334825515747,0.0010345876216888,0.0057505071163177,0.0068101584911346,0.0079655945301055,0.0143826901912689,0.0066853761672973,0.0022926926612854,0.0126440227031707,0.0085144340991973,0.0012805163860321,0.0023090541362762,0.0202216506004333,0.0043852925300598,0.0142728090286254,0.0058999061584472,0.0020820796489715,0.0046607851982116,0.0017103552818298,0.0021193325519561,0.0005117654800415,0.0033980309963226,0.0031397938728332,0.0022626519203186,0.001636266708374,0.0012261271476745,0.000303715467453,0.0043264329433441,0.0002166330814361,0.0015798211097717,0.0001404583454132,0.0778245329856872,0.0001747012138366,0.0033970177173614,0.0064895749092102,0.0002010762691497,0.0002302825450897,0.0009777545928955,0.0026633441448211,0.0019074976444244
downstream_metrics_slice_wise_average_PCC_mean,0.361697256565094,0.3236029744148254,0.4631975889205932,0.358551025390625,0.400551825761795,0.398474633693695,0.4066977798938751,0.3176693320274353,0.3981455862522125,0.457559585571289,0.547092080116272,0.4714263081550598,0.4996678829193115,0.3511073887348175,0.4971599578857422,0.3511871695518493,0.3846032321453094,0.4515744745731354,0.4025633335113525,0.3675169944763183,0.3562637567520141,0.3919856548309326,0.4480499029159546,0.325343370437622,0.4015754759311676,0.3865312933921814,0.4466832876205444,0.4087413549423218,0.461478054523468,0.2972088456153869,0.4537052512168884,0.3177811503410339,0.3510094285011291,0.3527830839157104,0.4651257991790771,0.4251468181610107,0.3443058133125305,0.4674344658851623,0.3061287403106689,0.4780539870262146,0.3813848495483398
downstream_metrics_slice_wise_average_PCC_std,0.0192370265722274,0.0095195025205612,0.0058101415634155,0.0131801217794418,0.0034077763557434,0.0191172659397125,0.0125714540481567,0.0046130120754241,0.0102828741073608,0.0057033747434616,0.0100249052047729,0.0065328180789947,0.0004760771989822,0.0331798195838928,0.0075201839208602,0.0400775521993637,0.0172513425350189,0.0028242468833923,0.0146316736936569,0.0097256600856781,0.0158637315034866,0.0049839168787002,0.013459026813507,0.0082064121961593,0.0053595900535583,0.0160142034292221,0.0036505311727523,0.0154665112495422,0.0008389800786972,0.0109160542488098,0.0093158334493637,0.009106159210205,0.0152857154607772,0.0006935000419616,0.0037435293197631,0.0122470408678054,0.0014258325099945,0.0081946551799774,0.0158887654542922,0.0025179833173751,0.014028862118721
downstream_metrics_average_matching_rate_mean,0.8726310680967544,0.8099822461035696,0.6238382283112676,0.8468359833249539,0.7646247067202949,0.650734421261382,0.4871864700296072,0.6241603122730575,0.4153146123121613,0.6512105643539468,0.6678297476397966,0.6625302008267695,0.6613514084408693,0.8839825638232501,0.6687348995866153,0.6875017457125301,0.8659833947824145,0.6843891402714932,0.8077747926093515,0.8432053376906319,0.874562262583096,0.8183751955198033,0.8279801058600078,0.3921991962739511,0.9013986648790572,0.8133519077146528,0.789762967152673,0.7520027687000727,0.6883571448522429,0.5496685764761745,0.6931207579185521,0.8374741634545556,0.8514773965141612,0.7697841601027875,0.8644672434500866,0.846942908217418,0.7948281520585443,0.8610517568850902,0.7115362793977991,0.7808467404055639,0.8325730755265068
downstream_metrics_average_matching_rate_std,0.0086604798614602,0.0236574597787833,0.0103529481593206,0.002166865677895,0.0017570596614714,0.0349255977319702,0.0018923523825484,0.0192220406681191,0.005388141723926,0.0069090937657114,0.0235282770515613,0.01363314200324,0.0013324150885425,0.011238024412044,0.00681657100162,0.0588217836992346,0.0020128065471202,0.007918552036199,0.012738027903469,0.00864651416122,0.016062737416904,0.0040369602256857,0.0084169529635216,0.0199565492151276,0.0030130998268252,0.0175304452265236,0.0319282093179151,0.0010836510530137,0.0064957963242276,0.004559364700296,0.0008130656108597,0.0580623987486732,0.0003744553376906,0.0602253365733757,0.0050180506675605,0.0087076140997709,0.0779163873526618,0.0139482431149097,0.0743093088374951,0.005917965476789,0.0439701343500363
bio_metrics_geometry_cell_distance_corr_mean,0.3943136490928703,0.2814989618639611,0.1052857560546657,0.2431259190347821,0.1807280864500337,0.0297104998513873,0.0574684923195597,0.1094566481980109,0.0160462518811189,0.0979835857141529,0.1012841853508479,0.0951749513331323,0.0867822025261166,0.1946268542294915,0.1009438185702627,0.1305676073696811,0.1553972853432475,0.1829853073406289,0.3344630787901266,0.2951143726352026,0.1803200174586783,0.3234867540892068,0.159232358980062,0.0450382064947902,0.2317933165097458,0.3414136587044569,0.1694673247554645,0.2187595281025579,0.258209376322992,0.080559041815625,0.1280696970092594,0.3694378678988681,0.2713039749527506,0.1232180457640103,0.2424373778229993,0.067893034853652,0.2716487018781952,0.2204785521930881,0.0986280798781375,0.1799344636841825,0.1608845611300652
bio_metrics_geometry_cell_distance_corr_std,0.0671596677415525,0.069556051980475,0.0173469586049038,0.0719848875151196,0.0546539623144014,0.0075879749637227,0.0305323448257654,0.0209870122786398,0.0035299787335369,0.012052500387937,0.023735121256468,0.0235171629941781,0.0161938354061644,0.0547728867489414,0.0318477628802153,0.0994505154221014,0.066099085859715,0.0259907495954916,0.044175856566207,0.0672779030090904,0.0512896361219413,0.050744120612468,0.0514750607712154,0.011350659877584,0.060088418473808,0.1450780573065131,0.0512864435585542,0.0565193325692988,0.0394421578181758,0.0267130293182675,0.0265285873498153,0.0343761323192585,0.0647422935976105,0.0093143114548596,0.0469824043448482,0.0190610868323144,0.041501857945395,0.0538993734457112,0.040551227931431,0.0332303345337648,0.0138273656205027
bio_metrics_geometry_truthworthiness_mean,0.7630388800395566,0.7225757908626248,0.5628075877843157,0.6960144591915497,0.618454491938997,0.6030983777176376,0.5474438895629542,0.7001866141904162,0.5380306681315994,0.5785738038522266,0.574900755187061,0.5781159667477854,0.5850292538017893,0.7660350801566208,0.5751568344548343,0.6630265691287848,0.6967018023949386,0.5848892995308289,0.675823243489322,0.7728321555891632,0.6592399139465471,0.6808525601656022,0.6262674816893423,0.5227063411688446,0.6632263198252366,0.6814279326199791,0.6169622018693333,0.5929484567299063,0.5939644806740136,0.5462050190261539,0.5755322701958696,0.7208500471838084,0.7864655438605394,0.622125316392954,0.7936026115393439,0.6461719798071869,0.6503235818029248,0.6803321359864226,0.5980082027736731,0.6289880668642448,0.6381283353797794
bio_metrics_geometry_truthworthiness_std,0.0037136721931117,0.0222291605773992,0.0063882217023279,0.0140179215813573,0.0110182710631213,0.0068491408692416,0.0086953599193889,0.0128271625350062,0.0059297095668759,0.0054988282192789,0.0059694308638539,0.0092203415282356,0.0073712989603382,0.0065417775491159,0.0085976301878765,0.0068983757468767,0.0057426569869627,0.0102069589148221,0.0139806729576801,0.0090948069673482,0.0095379412821762,0.0148337990803489,0.0039721591991182,0.0042768765518061,0.0045335408216987,0.0154236571628149,0.0103617038322721,0.0097952972209188,0.00979290497987,0.0091284038856526,0.0083788334303708,0.0048880192337236,0.0082774471042754,0.0046314722768155,0.0023489679890483,0.0092552161085701,0.0066912873577291,0.0058164542337149,0.015964462192704,0.0075212945994001,0.0070668954549936
bio_metrics_geometry_truthworthiness_decay_mean,-0.2508371606178077,-0.147182523784046,0.0052104284402919,-0.1046138070385954,-0.0065183914550974,-0.0245662756773584,0.0169488489980391,-0.1761120097342964,0.0175602464406002,0.0067803550344563,-0.0003157101165827,0.0052245201403665,0.0057270615432749,-0.2096927784362529,0.0051354203521063,-0.1235805998235536,-0.1367014943876665,0.0120506646066687,-0.1506995958626284,-0.2237984975312257,-0.060502522891847,-0.1515702158494956,-0.0252721595335415,0.0218541138399001,-0.0560777660130272,-0.0356512400338293,-0.0209601011200108,-0.0157449446870301,0.0082982489694015,0.023698965908483,0.0188221422385169,-0.2170992796672003,-0.1280258780485687,-0.0347196955944224,-0.1993373496114976,-0.0391113680462747,-0.0666028035140214,-0.0529416819373151,0.0179304752945952,-0.016137537820723,-0.0487985896251937
bio_metrics_geometry_truthworthiness_decay_std,0.0162868022378525,0.0200492194196008,0.0037686347768881,0.0090295106858817,0.0038421943804082,0.0067287433520686,0.0015293141967525,0.0073500166331758,0.0036874390604755,0.0051258104952048,0.0042948639493222,0.0005355172234376,0.0014483859978898,0.0102903295738039,0.0045171098627665,0.0122975990464967,0.0040896434217166,0.0053251461985449,0.0048084534580019,0.0105057580360594,0.004160634304702,0.0047591950647547,0.0120409310873681,0.0031066753124075,0.014773401268349,0.0130849311000823,0.0065640471821187,0.0060712853864511,0.0025780092687296,0.0032256496440691,0.0011292816196946,0.0103445559334861,0.0090465961500847,0.0034209115142151,0.0122224711766728,0.0069644116720212,0.0055556915640115,0.0095028442747659,0.0025032635543245,0.0039960412087384,0.0069532280835156
bio_metrics_scgraph_scGraph_Rank_PCA,0.7999999999999999,0.8499999999999999,0.95,1.0,1.0,0.7,0.75,0.8999999999999999,0.8999999999999999,0.85,1.0,0.7,0.95,0.95,0.75,0.85,0.95,0.95,0.95,0.85,0.4499999999999999,0.95,0.8499999999999999,0.7999999999999999,0.7,0.75,0.8499999999999999,0.8,0.95,0.6,0.8999999999999999,0.85,0.8499999999999999,0.85,1.0,0.6,0.85,0.8,0.4499999999999999,0.8999999999999999,0.7
bio_metrics_scgraph_scGraph_Corr_PCA,0.9920333936500112,0.9530345684192354,0.9978650317796453,0.9937180891072228,0.9933472370353078,0.8435250072381615,0.9586859134484194,0.9898252831292464,0.9394470191648234,0.9901705771085,0.9993844154425238,0.9834849038471862,0.9975395617442344,0.9926169237308972,0.9760520068529136,0.9702232334930748,0.9608782482728188,0.9987458244170888,0.9974117143679474,0.990043853613817,0.7662652117618702,0.9962465836255666,0.9590196751384306,0.8323995541024443,0.9092092209654448,0.9148031190142604,0.917560097802784,0.8700444488917367,0.9920449393895268,0.677589882328028,0.987529863053624,0.9885269255911312,0.9624436210753776,0.9975858133166322,0.9865298700100064,0.6714316758562879,0.9931389850350504,0.9795917762850256,0.8195301201432452,0.9967032541124076,0.8926686212369728
bio_metrics_scgraph_scGraph_Corr_Weighted,0.747710167132333,0.8247805221486795,0.9379875779271468,0.9642659506977352,0.9779385332947844,0.2144779144284051,0.470626126565661,0.9270902463944872,0.8834205349402178,0.58971359320211,0.982262832895606,0.5193633287167627,0.9644847573170804,0.9417972668882372,0.7018241848769073,0.5029099483938156,0.920095011497658,0.995236776298642,0.9912522746780692,0.493255095190751,-0.3601125140096195,0.8663373723667334,0.7383127119101013,0.609502803936545,0.2845838856932485,0.4216889509426786,0.6233767425410144,0.4302400765284419,0.977785310265464,-0.1728614841994792,0.9520914237519588,0.5052332115310698,0.8043782857007749,0.6367814550701507,0.9540967087576158,0.1928388205374404,0.6382117664442479,0.5032329281719138,-0.2550356584093554,0.984043495627429,0.2580003148439654
sc_metrics_BZ5_KNN_acc,0.3984747378455672,0.3508102955195424,0.6005719733079123,0.3679694947569113,0.4270734032411821,0.4127740705433746,0.3632030505243088,0.2897998093422307,0.2735938989513822,0.4718779790276454,0.6587225929456625,0.6148713060057197,0.669208770257388,0.3879885605338417,0.6129647283126788,0.3851286939942803,0.4671115347950429,0.6501429933269781,0.4642516682554814,0.4156339370829361,0.3984747378455672,0.4547187797902765,0.5090562440419447,0.1811248808388942,0.567206863679695,0.4194470924690181,0.5643469971401335,0.4251668255481411,0.5357483317445186,0.1944709246901811,0.6224976167778837,0.3069590085795996,0.3641563393708293,0.4146806482364156,0.5481410867492851,0.4728312678741658,0.3536701620591039,0.5843660629170638,0.2469018112488084,0.6348903717826502,0.449952335557674
sc_metrics_BZ5_KNN_f1,0.2219368743993132,0.1926164903055152,0.5528037917722524,0.190206776139172,0.2492301719926319,0.2951024790499709,0.3233166892431608,0.1608673469507077,0.2374369954870886,0.3964118224043131,0.5685463517188747,0.5594686530883076,0.6282887452540451,0.2081808047075442,0.519406120414694,0.219471243163989,0.3158079881454503,0.5520803996637231,0.3014794783328553,0.2862684110636659,0.2076297349933889,0.297874768659474,0.3989767356376408,0.1001023125145092,0.431477792200189,0.3458704089010737,0.4973026015963041,0.3097803280120717,0.4888204446320472,0.0841722090894287,0.5025399696509398,0.1531583730649511,0.2057078664960365,0.3052354558336768,0.507541198345711,0.3845588593739963,0.236057873718519,0.5100088021762684,0.104895434538512,0.5791841132456436,0.3012578488471815
sc_metrics_BZ5_LR_acc,0.4013346043851287,0.3527168732125834,0.6396568160152526,0.4127740705433746,0.5214489990467112,0.4642516682554814,0.4022878932316492,0.321258341277407,0.3775023832221163,0.4137273593898951,0.6482364156339371,0.6510962821734986,0.7254528122020972,0.4013346043851287,0.7006673021925643,0.4575786463298379,0.4737845567206863,0.6263107721639657,0.4995233555767397,0.4299332697807436,0.430886558627264,0.4814108674928503,0.5967588179218303,0.2402287893231649,0.563393708293613,0.438512869399428,0.5815061963775023,0.4814108674928503,0.5548141086749285,0.2287893231649189,0.6758817921830315,0.315538608198284,0.3546234509056244,0.4842707340324118,0.5910390848427073,0.5910390848427073,0.4127740705433746,0.6272640610104862,0.2287893231649189,0.6701620591039085,0.449952335557674
sc_metrics_BZ5_LR_f1,0.2145912781818677,0.1683740558126734,0.6021717227716551,0.2130739467717018,0.3792015981940117,0.4333466976775232,0.3429302783899434,0.1609247214871771,0.3510258203662752,0.2158645838076938,0.5352826986335729,0.611819134926651,0.678602278120358,0.1956099395469223,0.6444948960722789,0.3117173329728522,0.3082591828277353,0.4909669666794054,0.371243522902757,0.2788202618777434,0.3000074676635565,0.3550907501541623,0.5012270617167719,0.0854170884915452,0.3975348793647092,0.3769278521520892,0.5231975814082291,0.4043041590264457,0.4364389273137389,0.051961536784809,0.6213208041926885,0.1873708062093782,0.2144543253121388,0.4161701251460752,0.5730801095184171,0.5634452072622115,0.3116864378318215,0.5982357954574841,0.0954473042264305,0.6460927309669929,0.2791264152975802
sc_metrics_BZ5_RF_acc,0.4061010486177311,0.3222116301239275,0.5710200190657769,0.3822688274547188,0.4528122020972354,0.3832221163012392,0.3870352716873212,0.3203050524308866,0.3536701620591039,0.4528122020972354,0.6329837940896091,0.6110581506196378,0.6835081029551954,0.3679694947569113,0.5958055290753098,0.3860819828408007,0.4756911344137273,0.655862726406101,0.4604385128693994,0.4127740705433746,0.4108674928503336,0.4432793136320305,0.4957102001906577,0.1487130600571973,0.5862726406101049,0.449952335557674,0.572926596758818,0.4785510009532888,0.5510009532888466,0.1706387035271687,0.6587225929456625,0.3174451858913251,0.3937082936129647,0.4108674928503336,0.5586272640610105,0.5357483317445186,0.336510962821735,0.550047664442326,0.2202097235462345,0.6472831267874166,0.440419447092469
sc_metrics_BZ5_RF_f1,0.2150786067575581,0.1797538771688564,0.5079034634082464,0.1890186978155251,0.2702396790822163,0.2471417763007492,0.3417130291003504,0.1578390893182976,0.2748711617987916,0.3297658072168689,0.5612297961805365,0.5627278025875111,0.6459232110744942,0.1825046638133254,0.4824974804619936,0.1929851645923873,0.3253504878112432,0.5685674800722833,0.2952153147360717,0.2628609148646075,0.2169098196002439,0.2603671997306832,0.3441456909339903,0.1166313140980643,0.4903301783555822,0.4104560452543387,0.515034889426772,0.3885844466466562,0.4901854815945132,0.0838978644192038,0.5869606899789976,0.1585147108650013,0.210124715376208,0.3009648705272258,0.4963499935451975,0.4944758608667585,0.221967455128727,0.4592708790873977,0.1022213588461515,0.6139523308578677,0.3044555962604608
sc_metrics_BZ9_KNN_acc,0.3931623931623931,0.3485280151946818,0.6552706552706553,0.3922127255460589,0.4653371320037986,0.4064577397910731,0.3912630579297246,0.2754036087369421,0.3067426400759734,0.50332383665717,0.6885090218423552,0.6533713200379867,0.6904083570750238,0.3931623931623931,0.6391263057929725,0.3855650522317189,0.50332383665717,0.6771130104463438,0.50997150997151,0.4672364672364672,0.3732193732193732,0.4786324786324786,0.5327635327635327,0.1927825261158594,0.5612535612535613,0.3665716999050332,0.6153846153846154,0.4216524216524216,0.6125356125356125,0.201329534662868,0.6666666666666666,0.2924976258309592,0.3542260208926875,0.4150047483380816,0.5783475783475783,0.4444444444444444,0.3665716999050332,0.6419753086419753,0.2839506172839506,0.6581196581196581,0.4510921177587844
sc_metrics_BZ9_KNN_f1,0.252623642220997,0.1963143557359744,0.6016380027550168,0.2108575086789308,0.2988303907096473,0.312992533781111,0.3420795174995142,0.1792781364794624,0.2511157738900708,0.4249671407980657,0.6239896860323836,0.5893579433310122,0.6188598466241626,0.2195957089022426,0.526513273167035,0.2341025258172857,0.3668707947545455,0.5768401977552909,0.3404184210979589,0.3604109641982707,0.2349228968310734,0.3407727861394624,0.4237432074121234,0.0927748543539188,0.391072369756286,0.329918717729108,0.5170179794129176,0.3544460556639107,0.5274801312786696,0.0839278717931193,0.5537575554377656,0.129743440774514,0.1922924084583674,0.2778805832501574,0.486918232665548,0.3567345599698713,0.2329880739818564,0.5528486345614956,0.1334933250994865,0.5950518566695748,0.3226154999612803
sc_metrics_BZ9_LR_acc,0.4501424501424501,0.3684710351377018,0.674264007597341,0.4339981006647673,0.5735992402659069,0.5280151946818613,0.4406457739791073,0.3409306742640076,0.4074074074074074,0.4358974358974359,0.7008547008547008,0.6961063627730294,0.7777777777777778,0.4264007597340931,0.704653371320038,0.4349477682811016,0.5280151946818613,0.6524216524216524,0.5213675213675214,0.4928774928774929,0.4339981006647673,0.5004748338081672,0.6153846153846154,0.1956315289648623,0.5982905982905983,0.4567901234567901,0.6144349477682811,0.5498575498575499,0.5906932573599241,0.2659069325735992,0.6904083570750238,0.3095916429249762,0.3162393162393162,0.5052231718898386,0.6030389363722697,0.6134852801519468,0.4131054131054131,0.6799620132953467,0.2801519468186135,0.704653371320038,0.4586894586894587
sc_metrics_BZ9_LR_f1,0.2823449678791769,0.1801508792449818,0.6279798343605089,0.2579358066611979,0.4552264418080241,0.4856088798612361,0.3838708877588909,0.1728333701350653,0.3287363472657445,0.2147094564642755,0.5737980815410887,0.6555772324643453,0.7438998491587552,0.226703319415902,0.6277122122470236,0.3325430764750457,0.3967534294181606,0.4915867055461458,0.4204770528172298,0.3324603465347627,0.2636222781658807,0.3799277754298483,0.5292696414912804,0.0653862266765492,0.4116301810072123,0.384663509630797,0.5210815647467932,0.4731879938761548,0.4599457991229979,0.0702528558523423,0.6142592802816745,0.1496513305874164,0.2516803721669295,0.4023931071406503,0.5430427138006091,0.5611942800674964,0.3030411448392336,0.6131952371063564,0.1338446609216841,0.652635374865844,0.2493567034362885
sc_metrics_BZ9_RF_acc,0.3922127255460589,0.3561253561253561,0.5906932573599241,0.4036087369420703,0.4985754985754986,0.4045584045584046,0.4273504273504273,0.3057929724596391,0.4064577397910731,0.4909781576448243,0.6638176638176638,0.6524216524216524,0.7473884140550807,0.3494776828110161,0.6267806267806267,0.4131054131054131,0.5052231718898386,0.6799620132953467,0.5080721747388414,0.4776828110161443,0.4311490978157645,0.4795821462488129,0.5441595441595442,0.1775878442545109,0.5925925925925926,0.4643874643874643,0.6163342830009497,0.5071225071225072,0.5792972459639126,0.194681861348528,0.6761633428300095,0.2934472934472934,0.3532763532763532,0.4349477682811016,0.5783475783475783,0.5204178537511871,0.3143399810066477,0.5707502374169041,0.2943969610636277,0.6733143399810066,0.439696106362773
sc_metrics_BZ9_RF_f1,0.2484419522312499,0.1958076234216253,0.5164636977797222,0.2001951877812773,0.2974718595986515,0.2802857815955197,0.3712935920273097,0.1769195653437587,0.3154218209189974,0.3433343647770727,0.595320242758813,0.6133659666137737,0.701742276309029,0.172824467851711,0.5255487167395158,0.2317782172566464,0.3627146265280488,0.5971799329436427,0.3232818526244884,0.3428986164826276,0.2564840157725114,0.3186939391701468,0.3955817486305791,0.1149033890350984,0.4480301062811572,0.4185967154660205,0.5433155600541582,0.4403079344661069,0.4752533753422479,0.1047649997030189,0.5839363218417961,0.1415164634232725,0.2190228237746205,0.2921671813775456,0.4860767919377631,0.4718190032056301,0.1964711504000123,0.4530538951277059,0.1460658443104673,0.6194285386829417,0.3012163870732107
sc_metrics_BZ14_KNN_acc,0.4071691176470588,0.3428308823529412,0.6599264705882353,0.3998161764705882,0.4926470588235294,0.3547794117647059,0.3970588235294117,0.3088235294117647,0.28125,0.4623161764705882,0.6884191176470589,0.6590073529411765,0.7362132352941176,0.4053308823529412,0.6755514705882353,0.3979779411764705,0.484375,0.7003676470588235,0.4751838235294117,0.4347426470588235,0.4044117647058823,0.4641544117647059,0.5533088235294118,0.1773897058823529,0.5716911764705882,0.4154411764705882,0.6047794117647058,0.4825367647058823,0.6029411764705882,0.1773897058823529,0.6700367647058824,0.2454044117647058,0.3694852941176471,0.3795955882352941,0.5689338235294118,0.5027573529411765,0.3391544117647059,0.6397058823529411,0.2674632352941176,0.6663602941176471,0.4908088235294117
sc_metrics_BZ14_KNN_f1,0.2200281374134797,0.1751118066812515,0.5555596211568276,0.2084880661445153,0.2966590962478152,0.2574953713343506,0.3135448393425518,0.1631501687006462,0.2367561326803633,0.3598561677819515,0.5799116477987075,0.5695159057547117,0.6630607835439527,0.1804607245469562,0.5639699643142932,0.2237895910425131,0.3182960463521075,0.565757615029971,0.2899807143658741,0.2624784282321596,0.2136038129654671,0.2944859032872264,0.393642405198903,0.096219313603685,0.4083026172238632,0.322598366052668,0.4859055460761134,0.3805412253643744,0.4814514151828131,0.0853765711926551,0.5413245509105135,0.1247018615070216,0.1745171729250479,0.267516936055513,0.464611117670631,0.3661255290111501,0.2123911026610031,0.5247909854662731,0.1255097527523444,0.554314166686655,0.304686339084404
sc_metrics_BZ14_LR_acc,0.3841911764705882,0.3694852941176471,0.6966911764705882,0.4512867647058823,0.5597426470588235,0.4751838235294117,0.4761029411764705,0.3667279411764705,0.3841911764705882,0.4568014705882353,0.7435661764705882,0.6893382352941176,0.7738970588235294,0.4503676470588235,0.7215073529411765,0.4457720588235294,0.5,0.6746323529411765,0.4834558823529412,0.484375,0.4365808823529412,0.4825367647058823,0.6102941176470589,0.2233455882352941,0.6056985294117647,0.4715073529411764,0.6323529411764706,0.5579044117647058,0.5854779411764706,0.2545955882352941,0.6810661764705882,0.2398897058823529,0.3180147058823529,0.4347426470588235,0.6001838235294118,0.6148897058823529,0.3602941176470588,0.6590073529411765,0.1994485294117647,0.7104779411764706,0.4797794117647059
sc_metrics_BZ14_LR_f1,0.2575103501469707,0.1632082764150831,0.6296402190826458,0.2419120954135538,0.4111915637160837,0.4162905776457712,0.3664650120249748,0.1485650708093972,0.31099199570567,0.2431937312300678,0.616168230485417,0.6058839102090857,0.7175758780876983,0.2028291250897014,0.6000867731354566,0.2952157683346046,0.3427787162962162,0.504677171580174,0.3373624389354361,0.2876941381424034,0.2596703572584927,0.3326642546551299,0.4486297594477974,0.0825281233363417,0.4411790798770855,0.3379511643296649,0.5250187001727545,0.4379124246785177,0.3950080701363513,0.0682512753714438,0.5909988060967348,0.1381444119105107,0.1813595306144449,0.3360242098320239,0.5297106071761075,0.5031843565455473,0.2615259081647602,0.5377454335798983,0.115082293793778,0.6242232087757777,0.2683019569795096
sc_metrics_BZ14_RF_acc,0.4172794117647059,0.3704044117647059,0.6433823529411765,0.4246323529411764,0.515625,0.3612132352941176,0.4310661764705882,0.3244485294117647,0.3795955882352941,0.4806985294117647,0.6966911764705882,0.6415441176470589,0.7601102941176471,0.3547794117647059,0.6617647058823529,0.4246323529411764,0.4871323529411764,0.7022058823529411,0.4669117647058823,0.4604779411764705,0.4420955882352941,0.4641544117647059,0.5477941176470589,0.1231617647058823,0.5854779411764706,0.4623161764705882,0.6167279411764706,0.5082720588235294,0.5983455882352942,0.1626838235294117,0.6645220588235294,0.2555147058823529,0.4053308823529412,0.3915441176470588,0.5909926470588235,0.5818014705882353,0.3106617647058823,0.6066176470588235,0.2545955882352941,0.6948529411764706,0.4549632352941176
sc_metrics_BZ14_RF_f1,0.203183449851135,0.1900804171855784,0.5387561567606911,0.2319021591710631,0.3246355666844814,0.2480423275039532,0.3207453154122129,0.135883175036844,0.2651034709237634,0.3517082484983012,0.5742529228231381,0.5429712031881805,0.6775982942504538,0.1784126954966816,0.5438948880134747,0.2087457177532952,0.3147644496461834,0.5811728359390481,0.2660020239352885,0.2768604509668567,0.2256202338896352,0.269098732038867,0.3640760183976071,0.0912524789174978,0.4454907381057256,0.3687226592634393,0.488897182311959,0.4197976003228446,0.451847468221433,0.0874375073863073,0.560426434457723,0.1245816945042003,0.1760278805335386,0.2646684193211092,0.485265432915442,0.4735392892529509,0.1919400946078615,0.4509296858240029,0.1255590620050002,0.5945521922036078,0.3026302405461708
sc_metrics_cLISI,0.8352236,0.8106957,0.9125042,0.83169186,0.88828075,0.8049663,0.7968945,0.77641886,0.7563885,0.844031,0.93178856,0.90608317,0.91401607,0.81308365,0.9117284,0.829024,0.8674672,0.9409413,0.86120516,0.84092957,0.8304811,0.8562798,0.8790914,0.6619282,0.9222694,0.8518881,0.9174637,0.8603274,0.90542936,0.65773296,0.9397606,0.7943023,0.831032,0.82462835,0.87312955,0.89360845,0.81956905,0.91255134,0.7421707,0.9343489,0.8868002
sc_metrics_isolated_labels,0.470783531665802,0.4393224716186523,0.5089610815048218,0.445698082447052,0.4749381840229034,0.4828651249408722,0.4847561717033386,0.4665224850177765,0.4421238005161285,0.4947536289691925,0.5150308609008789,0.5194766521453857,0.5096715092658997,0.4566065073013305,0.5081720948219299,0.4575275182723999,0.4513014256954193,0.5156171321868896,0.4836206436157226,0.4599297940731048,0.4219571948051452,0.4823505282402038,0.4902121722698211,0.3423358798027038,0.4702202081680298,0.4405916631221771,0.5044922232627869,0.4455934762954712,0.4898285269737243,0.4057143628597259,0.5158435702323914,0.4536122679710388,0.4698993861675262,0.4862726628780365,0.494441419839859,0.3845703899860382,0.4652335047721863,0.5078964233398438,0.4158426821231842,0.5084835290908813,0.4405301511287689
sc_metrics_ASW_label,0.4846138656139374,0.4623742401599884,0.5086501240730286,0.4640796482563019,0.4890279471874237,0.4853882789611816,0.4862005710601806,0.4748708009719848,0.44707190990448,0.4978072345256805,0.513312578201294,0.5216167569160461,0.5095754265785217,0.4687496423721313,0.5120124220848083,0.4666616916656494,0.487147718667984,0.5400485396385193,0.4955993294715881,0.479226142168045,0.4528615474700928,0.4943252205848694,0.4977605938911438,0.3818177580833435,0.5093443989753723,0.4649293422698974,0.5222855806350708,0.4673679172992706,0.5024294257164001,0.4228294193744659,0.5478225350379944,0.4685570001602173,0.4826570451259613,0.4903571307659149,0.5038526058197021,0.4347880184650421,0.4731426537036896,0.5144533514976501,0.4402525126934051,0.521643340587616,0.4780555665493011
sc_metrics_best_classifier,LR,RF,LR,LR,LR,LR,LR,LR,LR,KNN,LR,LR,LR,LR,LR,LR,LR,RF,LR,LR,LR,LR,LR,LR,RF,RF,LR,LR,KNN,LR,LR,LR,RF,LR,LR,LR,LR,LR,KNN,LR,KNN
