,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,NicheCompass,STAMP,STAIR,STAGATE,SPIRAL,SpiceMix,SpaVAE,SIMVI,scNiche,PRECAST,MENDER_wo_pcs,CellCharter,CAST,BANKSY,CellNiche
sc_metrics_PFC_RF_acc,0.3783138191643497,0.3322629909543016,0.6743744370912793,0.3494537337980186,0.4710811763323804,0.5678623174217802,0.6457493049301014,0.2908524885460312,0.5739123624544779,0.616125621647022,0.6343344950464033,0.7537494615655715,0.7919097779692211,0.745251987312527,0.3832086776050437,0.6841249951051416,0.4341347848220229,0.4551043583819556,0.6654657947292164,0.3141324352899714,0.5304264400673533,0.7652034303167953,0.0986999255981517,0.6600618710106904,0.3775306418138387,0.7487175470885382,0.3446567725261385,0.6954027489525003,0.2301170850139014
sc_metrics_PFC_RF_f1,0.1466053658227751,0.105708156508424,0.4989110708311614,0.1415809150633285,0.4227378929488891,0.3522685602572348,0.4710295565711692,0.090238616264547,0.3563026554456259,0.4523901211403599,0.4235170587558633,0.5782748644010056,0.6694881234614876,0.6014809365382034,0.1577213062578757,0.4903540227360927,0.1943037887266105,0.2150209033354408,0.4800860784835731,0.1408434687252967,0.3215905291176925,0.6343956253250291,0.022214927549625,0.4766927955269912,0.1930869883514511,0.5797695417960597,0.1299930672836744,0.5645476435608351,0.0822045901569135
sc_metrics_V1_KNN_acc,0.4370560018834054,0.3492010241017039,0.7457520379035343,0.4176274977193137,0.5903063476648716,0.5829846090462317,0.6803507842617934,0.3061652099702775,0.5404431888408228,0.574262087637209,0.6837056001883406,0.8083399546805567,0.8212295106088696,0.7637444454253848,0.442041140637415,0.7624142903387187,0.4497395603425443,0.4976310291044996,0.7273594067272888,0.1225331803066419,0.3903181189488243,0.7768105706129896,0.3199846973308614,0.7109914363909243,0.3480415526323533,0.7860157146640769,0.3896589270474677,0.7239280774550484,0.3254112592331008
sc_metrics_V1_KNN_f1,0.1592864958562852,0.1139655303584471,0.5802123859512696,0.2096170869525612,0.5316078743225888,0.4044290450546893,0.5086324974402746,0.0952929463378968,0.3348357396828201,0.4453202398709345,0.4890212718892933,0.6534767095288919,0.6839005667381353,0.6347564035117117,0.1949713784189471,0.5193495342088389,0.2055532859543551,0.2588191336658407,0.5502441500055077,0.026409709634356,0.1657041162978624,0.6225165647084909,0.0647256615018977,0.5146993244033949,0.1573563340633793,0.6301380899194187,0.121927077530875,0.5772526891251996,0.0734720388630818
sc_metrics_V1_LR_acc,0.4728112768900268,0.3547276419175421,0.7487772578794032,0.4451664165268826,0.608092757717548,0.6929401724493099,0.7272946646655484,0.324763838615697,0.6744945704952767,0.6059739266060445,0.7056178452664724,0.7999293722962832,0.8109943792119125,0.7645860922280098,0.471663576704629,0.7646390630057973,0.480256613990171,0.5225096377387364,0.7667814366852065,0.1281539683941026,0.4514699390836055,0.7979812248020953,0.2301168299932315,0.7146052205644331,0.3303257702833936,0.8134781201259528,0.320437891763044,0.7233689414672906,0.2531414614049027
sc_metrics_V1_LR_f1,0.198043262432158,0.1149814052543555,0.6158894028983404,0.2634514735501362,0.5573732081896916,0.5246880556684824,0.5402368116752956,0.1002630397112276,0.4961088687559624,0.4640960665276974,0.4821369375776272,0.6500144243811053,0.6730863216912459,0.6471472519980447,0.2767146560424807,0.4551084389092276,0.217477768157513,0.3229285616356642,0.625282337274093,0.0150345377813725,0.1728507851216714,0.664038709574648,0.054262013606119,0.510989287986385,0.1448591770306958,0.6623947769389745,0.0927825216656175,0.577801667603399,0.0861399738823461
sc_metrics_V1_RF_acc,0.4349489420558547,0.3564992201524381,0.7138106588976193,0.4131485241752744,0.5305729672464023,0.5786056914157912,0.7001736264383037,0.3386539536799976,0.5623377769930256,0.634066095759395,0.6603160589741326,0.7936258497395603,0.8118536829404668,0.7601012330419941,0.398140137135458,0.7680939348459433,0.4692033783584944,0.4928813160295459,0.6611577057767576,0.0798681616197286,0.5064594920690975,0.7992230952591154,0.2174332715340926,0.7140931697124864,0.3696359730437597,0.7881227744916277,0.3783114093169712,0.7219740443188841,0.3180954062564374
sc_metrics_V1_RF_f1,0.1438437310740311,0.1149731782936572,0.5499789214981946,0.1772824330431325,0.4609432915598816,0.3741109839562869,0.5173178023001412,0.0949701479820532,0.3414686626137129,0.496863900425578,0.4414229639732473,0.6237275346612701,0.6771276816642147,0.6231078750805326,0.1685958485997099,0.5227049975006595,0.2105532023219846,0.2456425917528086,0.4781649055360086,0.0348856782440527,0.3068557882629478,0.6382857986158224,0.0484664588646718,0.5220116668047194,0.1524458347343858,0.6280900991368367,0.11592349050445,0.5685822299073192,0.0702250103974083
sc_metrics_cLISI,0.94126,0.91717637,0.98550236,0.9352683,0.9689828,0.97181386,0.9804535,0.9072277,0.9638578,0.96972287,0.98211014,0.993676,0.99383485,0.9920086,0.94162476,0.99126154,0.9430662,0.95223105,0.98657984,0.81896627,0.9652454,0.99083376,0.9516787,0.98347515,0.9440488,0.9916534,0.91540194,0.9933605,0.9270068
sc_metrics_isolated_labels,0.4419918954372406,0.455047070980072,0.5289849042892456,0.4861015081405639,0.4904183745384216,0.4775518178939819,0.5074629187583923,0.4276375472545624,0.4751210510730743,0.4563765823841095,0.5102818608283997,0.5330508947372437,0.5607430934906006,0.540705144405365,0.453750729560852,0.5246937870979309,0.43779057264328,0.4674990475177765,0.5145357847213745,0.3262937664985657,0.4089212715625763,0.5462664365768433,0.4049626588821411,0.4442055523395538,0.4455897510051727,0.5181787610054016,0.4016749262809753,0.545168936252594,0.4070263206958771
sc_metrics_ASW_label,0.45866858959198,0.458317756652832,0.5176252126693726,0.4941223859786987,0.4900180697441101,0.4797137379646301,0.5016247630119324,0.4181148111820221,0.4747839570045471,0.4172346591949463,0.5091728568077087,0.5300137400627136,0.5572014451026917,0.5394722819328308,0.4565443992614746,0.5603644847869873,0.4481261074542999,0.4792737364768982,0.5075807571411133,0.3158867955207824,0.4219911694526672,0.5416378974914551,0.390029102563858,0.5168699622154236,0.4496902227401733,0.5189689993858337,0.4073825478553772,0.5536553859710693,0.4222945272922516
sc_metrics_best_classifier,LR,LR,LR,LR,LR,LR,LR,LR,LR,RF,LR,KNN,KNN,LR,LR,RF,LR,LR,LR,KNN,RF,RF,KNN,RF,KNN,LR,KNN,LR,KNN
sc_metrics_best_classifier_mean_acc,0.4317985976806323,0.34981947354129833,0.7429421003733077,0.42357588555521397,0.5873607854061367,0.6607297878340844,0.6980542712840997,0.32592892952831287,0.6641455113509395,0.6250958587032085,0.6877151371455126,0.7925084665911692,0.8094576107690548,0.7662555319189155,0.45523892309797764,0.7261094649755424,0.45959418004203695,0.5022286999047286,0.7560852400170364,0.22930708042234235,0.5184429660682254,0.7822132627879553,0.23590181336371158,0.6870775203615884,0.3869862773538867,0.7967515909005846,0.3811865140778318,0.7203209589664056,0.3296986201792633
sc_metrics_best_classifier_mean_f1,0.1833395954948972,0.11164497051115145,0.6111761497363983,0.23908646690686625,0.5331158852449767,0.5106882476596247,0.5157606102362268,0.10367619456504701,0.495306618166049,0.474627010782969,0.4722933679795386,0.6488078336452336,0.6793743911081567,0.6536249777241914,0.2655703243860338,0.5065295101183761,0.21209684072367155,0.3012475318209291,0.6214451702507185,0.08267170552283809,0.31422315869032014,0.6363407119704257,0.057535387661893096,0.4993522311658553,0.17653216090316784,0.6602878285011737,0.12363380457713401,0.5813938640592906,0.08240696135495951
