,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,INSTINCT,NicheCompass,stClinic,STAMP,STAligner,STAIR,STAIG,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SpaBatch,SIMVI,SEDR,scNiche,PRECAST,MaskGraphene,MENDER_wo_pcs,GraphST,GraphPCA,DeepST,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
bio_metrics_NMI_leiden,0.4381414633593442,0.4848435318645089,0.2852614086165383,0.5293280854983419,0.398444752874454,0.2306817064526604,0.1943204765778701,0.1982382170852732,0.1172670626539556,0.0935900689307993,0.2023953004545077,0.3495987773350228,0.4535665195999251,0.4261039063965069,0.3246573219044064,0.5250949602524713,0.2081140893229133,0.5767522554214577,0.4151085568847786,0.518998018688149,0.5451332882985439,0.5328451251138524,0.5361463952244097,0.5716559282988337,0.4598172923232504,0.5631434235190972,0.3536462452434763,0.5688750413783662,0.3606401195313876,0.5192263313207472,0.3356634615429171,0.4131874146973169,0.0588238549090642,0.5639451385803018,0.4545118097867275,0.5764313567666154,0.4898751263439003,0.4622060796748033,0.543960301851459,0.5406479644175932,0.0093667074588011,0.416405566459915
bio_metrics_cLISI,0.9930002093315125,0.9939349889755248,0.8732905387878418,0.9942439794540404,0.9503461718559264,0.848650336265564,0.8883180618286133,0.844624400138855,0.7303325533866882,0.696901261806488,0.8185572624206543,0.9020628929138184,0.9191555976867676,0.9035142660140992,0.9955333471298218,0.9791849851608276,0.8204872012138367,0.98306006193161,0.9598349332809448,0.983911156654358,0.9974587559700012,0.9868110418319702,0.994104504585266,0.982722282409668,0.9627498388290404,0.9924511909484864,0.9084469079971312,0.980534851551056,0.891252875328064,0.9661768674850464,0.9671629071235656,0.9442020654678344,0.7363499402999878,0.996343731880188,0.9502522349357604,0.9983171224594116,0.9772275686264038,0.952229619026184,0.989824652671814,0.9988991022109984,0.7981885671615601,0.9546657800674438
bio_metrics_isolated_labels,0.4951926171779632,0.5516168475151062,0.508341372013092,0.5419403910636902,0.515463650226593,0.4850189983844757,0.4827673137187958,0.4721139371395111,0.4629704654216766,0.4800364971160888,0.4972965717315674,0.4893442690372467,0.518815815448761,0.4911236464977264,0.5062093734741211,0.5274157524108887,0.4679696261882782,0.5606630444526672,0.5244554877281189,0.5247838497161865,0.5316718220710754,0.5539156794548035,0.5295118689537048,0.5321687459945679,0.5137563347816467,0.5811765193939209,0.4866938591003418,0.5579374432563782,0.4991213381290436,0.5085288882255554,0.5505134463310242,0.5306852459907532,0.4831670522689819,0.5389066338539124,0.5095046162605286,0.5504032969474792,0.5013533234596252,0.526206910610199,0.5418055653572083,0.5646040439605713,0.4276992082595825,0.535295307636261
bio_metrics_ASW_label,0.471463531255722,0.5262933373451233,0.5014417171478271,0.519984781742096,0.4986509084701538,0.5020536780357361,0.4789433777332306,0.4985124766826629,0.4486382603645324,0.463052898645401,0.4955482184886932,0.4829854071140289,0.501049280166626,0.4864336848258972,0.5103461146354675,0.5244916677474976,0.4588616490364074,0.5319837927818298,0.5028576254844666,0.5017937421798706,0.5016148090362549,0.5454183220863342,0.507084846496582,0.6151542663574219,0.5234187841415405,0.5790423154830933,0.4721423983573913,0.5326991677284241,0.4698647260665893,0.4958629608154297,0.553555965423584,0.5385691523551941,0.468931496143341,0.5351998209953308,0.503447413444519,0.5423359274864197,0.5207123160362244,0.5219252705574036,0.5217621922492981,0.5364459753036499,0.4210853576660156,0.5467188358306885
spatial_metrics_moran_i_mean,0.9490103114100424,0.9072906430098024,0.2086901813390356,0.6723061946182302,0.2603220228752978,0.1045868836428949,0.1553066852566696,0.5508169582808928,0.036714599956907,0.0994553563977185,0.0970158341362592,0.1018945326984467,0.3624389901696518,0.0970154403091727,0.9212268739840612,0.7226561367905838,0.4071736404672843,0.891545016193406,0.4481362116340349,0.7969320293169662,0.9271878259920292,0.4957514689463903,0.8798974640019893,0.9087678584107364,0.5879039055303091,0.9160302215551696,0.3194576492912963,0.6302580003606664,0.5863087318470774,0.6962535398914145,0.7763691180882157,0.5203015367691789,0.4562492943618997,0.3731000971856966,0.2963465121041764,0.6623010866521362,0.6413730801277346,0.8658750758531885,0.7134888137524242,0.7941769452415492,0.3622867505093118,0.3284489372024828
spatial_metrics_moran_i_std,0.0053467742030235,0.0027769300313576,0.0058952843715554,0.0226291885152393,0.0236663265848271,0.008515541780966,0.0057256832930174,0.0105620801144832,0.0028038596565584,0.005675123771696,0.0055409871128517,0.003269110112683,0.0111421201048757,0.003730680674783,0.0024242169804816,0.0091708739711691,0.0125254723060337,0.0033856917863807,0.0072149375541088,0.0153888647551435,0.0079765015208591,0.0110826195145961,0.0095467266334211,0.0106336809275036,0.0140625719741884,0.0032129313090997,0.0089676221822839,0.0045523277678838,0.009910490408763,0.0154097671945297,0.010607530989344,0.0230738489402254,0.00808648943562,0.0043243180891954,0.0120644641596975,0.0068173646203158,0.0241077676861968,0.0213115316202419,0.0088661988885061,0.0044710706494728,0.0566252854081258,0.0180464820569485
spatial_metrics_greay_c_mean,0.0490027806719316,0.0927685182193036,0.7910717758701988,0.3252676386913599,0.7385408189660853,0.8941000142147025,0.8436699889585824,0.4442176426193441,0.9626408771493415,0.8982128474177882,0.9025296746850318,0.896943635796281,0.6374996479125704,0.9026917112057332,0.0890690448491851,0.2755874695087769,0.5935235910744436,0.1091526315041317,0.5525485410209663,0.2014289250224951,0.0704426170167902,0.5053525520302455,0.1179535419415942,0.0915668395099972,0.4127041970369294,0.0839036756779696,0.6803082165079877,0.3693981308939019,0.4133511807878009,0.3034391807713267,0.2234371082257597,0.4795582460516714,0.5429092068878861,0.6230711342171764,0.7030232801525088,0.3341869055199584,0.3561380070321599,0.1319212100095823,0.2851418430089899,0.2062606154155233,0.6329800768706156,0.6694145918042469
spatial_metrics_greay_c_std,0.0047027512513961,0.0028024141438876,0.0058670346406432,0.0221175465105304,0.0230251757748338,0.0097655325890852,0.0069474813325456,0.0091981757528174,0.0022446708339824,0.0117372960857667,0.005351695838849,0.0042388385620571,0.01178050119023,0.0039135405307095,0.0030306916394209,0.0088223714621034,0.0123954072980946,0.003546719755052,0.007404101450082,0.0141888932111185,0.0065474172852359,0.0107733295837052,0.0080155417246114,0.0106328225431004,0.0138660210860809,0.0031887751241976,0.0083787034274484,0.0051738445259684,0.0096140475154615,0.0142937802902921,0.01021762712041,0.0229319085359273,0.0082062066690301,0.004016802114266,0.0115627836010899,0.0075039982871655,0.0260848715042005,0.0203074098583902,0.008961031767504,0.0035924890412868,0.0563680263776132,0.0185593633930616
downstream_metrics_CHAOS_kmeans_mean,0.0604020310565829,0.059756901115179,0.0710037238895893,0.0605395529419183,0.0673789735883474,0.0730159729719162,0.0677121318876743,0.0609611347317695,0.0688013527542352,0.0713010374456644,0.0722734089940786,0.0678591448813676,0.0704751051962375,0.0686939414590597,0.0613830331712961,0.0615179501473903,0.0632273973897099,0.0598029941320419,0.0671932268887758,0.0606977799907326,0.0599543182179331,0.0599394291639328,0.0609997306019067,0.0598316006362438,0.0653067044913768,0.0623784279450774,0.0599170932546258,0.0612450130283832,0.0643852576613426,0.063983978703618,0.067803194746375,0.0658336877822876,0.0682517662644386,0.0594775397330522,0.0654511554166674,0.0598917854949831,0.0623356401920318,0.0616237977519631,0.0602969760075211,0.0595250204205513,0.0620403038337826,0.0615072231739759
downstream_metrics_CHAOS_kmeans_std,0.0014257925154948,0.0013972151424342,0.0020294428317749,0.001379449111413,0.0013676911107793,0.0023834804755505,0.0019123193514635,0.0012950170188036,0.0024455695727567,0.002293057799471,0.0023501659336151,0.00211355444276,0.0021137912276123,0.001698726776205,0.0016176450651336,0.0016594592842549,0.0018997787769319,0.0014437509064123,0.001976750516335,0.0016648021610619,0.0016755067206981,0.0013911329500259,0.0016251348360132,0.0013498067643859,0.0021570787877487,0.001202692829894,0.0011662035672041,0.0018681390703021,0.0011997697360137,0.0021693614719458,0.0012256357348144,0.0015052369988981,0.0021714740403931,0.0012922723729415,0.0020955919937415,0.0013049383015484,0.0019493323359519,0.002079625848623,0.0011716191769069,0.0016637380585425,0.0017249197695148,0.001661198649767
downstream_metrics_PAS_kmeans_mean,0.1280104750595417,0.053933540929032,0.4170115873403794,0.0580838002557438,0.3050620048480887,0.7581082791410056,0.5399539289171561,0.1615384080581464,0.5149946041494989,0.629777430942854,0.6319847715713616,0.4382095012171166,0.3205413265840551,0.3737432106942255,0.2298380627229888,0.1240099421689813,0.3618143736130995,0.0371941044875167,0.3284233749023451,0.1068968548613724,0.0471227606143669,0.0816646196616532,0.1056282129496649,0.0526886509859295,0.1996719424883278,0.1120288077383195,0.0432221678124843,0.0760767303464743,0.4258745530428209,0.1876369030414092,0.1182545841440446,0.1712015879065665,0.4799071106583669,0.0293136435668991,0.2826742118876261,0.0350818873168594,0.2755971070239783,0.0951433686243926,0.0479104542311145,0.0106327180820039,0.088653447364801,0.105046473994862
downstream_metrics_PAS_kmeans_std,0.0099541468997981,0.0099430259676124,0.0292034036695492,0.0105509964896241,0.0394098094197088,0.0139153133260029,0.0504394662758496,0.0140404553348357,0.0404362937041395,0.0365942609023761,0.0151166088494548,0.0295780966123301,0.0137051712498631,0.0307278951638795,0.0326132269009406,0.0044591228001217,0.0333962805688975,0.0036250957246428,0.0069988787183258,0.0097631771714257,0.001990502592129,0.0055570937268096,0.0102569767462037,0.0077624537225002,0.0091496118412796,0.0051424212130774,0.0027314132330539,0.0029135575731667,0.0605068786327455,0.0212999812990116,0.0050162714493902,0.0188786266712844,0.0077516816171923,0.0058311834624482,0.0101915836711476,0.0027342271550118,0.0163584846843584,0.0052561629052068,0.0077954437084324,0.0017602139892949,0.0138241495241817,0.0057502182914149
downstream_metrics_CHAOS_mclust_mean,0.0599565990269184,0.0598397077992558,0.0706162583082914,0.0604486959055066,0.0649754144251346,0.0702322721481323,0.0666954033076763,0.0608172258362174,0.0687581319361925,0.069042706862092,0.0662832725793123,0.0669354721903801,0.0687490124255418,0.0662475936114788,0.0595710799098014,0.0607403079047799,0.0610437598079443,0.0601076111197471,0.0677940752357244,0.0604954864829778,0.0593522451817989,0.0598140591755509,0.060465888120234,0.0598044199869036,0.0632449015974998,0.0609818343073129,0.0597621304914355,0.0605026902630925,0.0609985804185271,0.0604446372017264,0.0649695638567209,0.0657031554728746,0.0679873526096344,0.0593638364225626,0.0626266589388251,0.0598521279171109,0.0609279843047261,0.0599998151883482,0.0593978445976972,0.0592399407178163,0.062734761275351,0.0615177331492304
downstream_metrics_CHAOS_mclust_std,0.0015722639856054,0.0013762667271286,0.0021712663177241,0.0019043011262709,0.0026811409996965,0.0018527476821488,0.0014193996308826,0.0017626763234398,0.0022572337697234,0.0027294773582985,0.0020160497077387,0.0019625868258937,0.0022771312829101,0.0019322145119005,0.0015660877911721,0.0016887737950192,0.0015651923004445,0.001345479536882,0.00244336875749,0.0014329093504245,0.0014519974988322,0.0015457824862119,0.0016991218355765,0.0016155357938988,0.0015861941027753,0.0010705123021325,0.0014624185264241,0.0017537912355955,0.0012662874824169,0.0019655570154496,0.0015807072856077,0.0014424265204067,0.002240435867165,0.0014641048553267,0.0023931589400651,0.0012947330421688,0.0018956584041907,0.0013877825754389,0.001366460030748,0.0013865687663918,0.0015933494211727,0.0016175989758009
downstream_metrics_PAS_mclust_mean,0.0440956258753862,0.0408839292377073,0.4613446815887474,0.0365794610699647,0.1608837037713532,0.3648186769404218,0.3995534733430993,0.1563362405143527,0.5610858102908622,0.3136417731084586,0.4881480812509488,0.167468566905542,0.2615816225823167,0.2135400833338619,0.0453006991327418,0.0616984532225439,0.1745808184937222,0.058914525552815,0.3525010791348941,0.0691817987889934,0.0143338128510411,0.0575221757711639,0.0495293180228104,0.0493393142271613,0.1106771545585903,0.0811785980346656,0.0426800495295214,0.0517641995390558,0.1493146561775494,0.0460750452349589,0.1774396841572904,0.1794020227007912,0.3009988698067874,0.0247823228602023,0.1209323676578118,0.0339715356819741,0.1180727893755053,0.056323101816425,0.0236857723364722,0.0098843165808913,0.0911203472973207,0.0967150522316326
downstream_metrics_PAS_mclust_std,0.0035956663382112,0.0022592364387354,0.0251010381424265,0.0053209797275389,0.0093983014013087,0.0081497501987044,0.0291317560326818,0.0057433292159635,0.0406520863342586,0.0412930829741364,0.0111306845414085,0.0028027633416947,0.0083975980832727,0.0132247113379761,0.0030119474106935,0.0058408050845211,0.0143967363834583,0.006657944170977,0.003898683210972,0.0045007007900669,0.0012055442815539,0.0028405156124267,0.0014545449773868,0.0084651948780202,0.0063272169658326,0.0038593578415103,0.0034218431667768,0.0039965531381053,0.0133623648214054,0.0051398471008681,0.0194124640243912,0.0121693230767969,0.0071970607679491,0.0028521272941384,0.0067039541253064,0.0041115579412466,0.0139750722546024,0.0038180148939784,0.003770831321301,0.0008272110324738,0.0166499771532522,0.003775749731401
downstream_metrics_CHAOS_leiden_mean,0.0601009186357259,0.0596906784921884,0.0709320306777954,0.0606202110648155,0.0674357526004314,0.0721220821142196,0.06966751255095,0.0609461665153503,0.0733932983130216,0.0725765489041805,0.0712416265159845,0.0675669442862272,0.0696121118962764,0.068744096904993,0.0602215342223644,0.0612543877214193,0.0635739648714661,0.059889524243772,0.0685396566987037,0.0603706035763025,0.0594664523378014,0.060043117031455,0.0601016571745276,0.0599048445001244,0.0658022221177816,0.0620494978502392,0.0599665120244026,0.0616678232327103,0.0622173557057976,0.0648709647357463,0.0635129660367965,0.0659805182367563,0.0654719285666942,0.0596794048324227,0.0639789467677474,0.0594137851148843,0.0621847677975893,0.060617746785283,0.0595098482444882,0.0593383153900504,0.0663677137345075,0.061608568765223
downstream_metrics_CHAOS_leiden_std,0.0014926614162466,0.0015983797079376,0.0025261489158397,0.0017884340200861,0.0017506341308427,0.0027289576246585,0.0014513386811962,0.0017883478173763,0.0024117701429687,0.0022606717872737,0.0023445713138509,0.0012786253475572,0.0019953459275172,0.0022600195318607,0.0011910708592748,0.0016530735886256,0.0014585069014557,0.0016506124353372,0.0019444582359483,0.0014750805065828,0.001501939902778,0.0011369540387545,0.0014322873709964,0.0014812135664758,0.0022781815075419,0.001572860236891,0.0015884011170647,0.0021303829733932,0.001198312430769,0.0020594580143649,0.0017740019139269,0.0009769685238131,0.0020837974311328,0.0018512815386616,0.0020495818618311,0.001520011471044,0.0015459854166436,0.0016633052749521,0.0016261327561092,0.0014271361590443,0.0022095780389924,0.0019735253096108
downstream_metrics_PAS_leiden_mean,0.067436337714153,0.0320883177076073,0.4170181829568495,0.0356065271888682,0.3245747472010231,0.677135586626217,0.5926099624539519,0.1773199696357952,0.6655167269753113,0.6662462505005338,0.6329957796067109,0.3678603571509562,0.2176618350131242,0.3137670553528041,0.0814481651637134,0.0729310191427695,0.3924388225560681,0.0401245447887516,0.3531653957654531,0.0628597236711814,0.0171288025287942,0.0610659424269406,0.0378133367971162,0.0557385514771723,0.2796702365180293,0.1037942157765368,0.0525474614167134,0.070617900175996,0.2308097661620851,0.2233287328650626,0.3052641524573266,0.1607782467419529,0.4505632615376929,0.0155566359108193,0.1875620449689679,0.0150564269680321,0.2733313014800378,0.1139340922825214,0.0231801124274096,0.0105038780685991,0.0505718644067934,0.0917767816080524
downstream_metrics_PAS_leiden_std,0.0083024369842133,0.0045119172628423,0.0241017841471666,0.0061413031280452,0.0126383329967313,0.0264087536595307,0.0348763467949718,0.0107814520143612,0.0273229898409423,0.0397881001837699,0.0127573119287691,0.0177032616276779,0.0121550719377701,0.015272297965361,0.0094972500022426,0.0088442085474036,0.0431532566157922,0.0036705916916401,0.0197672251053886,0.0072708625789801,0.002185622978781,0.0045998487441542,0.0070957455297677,0.0100504948976135,0.0439897378947562,0.0098924375554925,0.0053726317539348,0.0060612649890412,0.0098422706180427,0.0081393875557304,0.012418060219171,0.0104718705478972,0.006743118009912,0.0027820982031517,0.0037980345362158,0.0013737840232336,0.0127781197437294,0.008289492416937,0.004149762291577,0.0007000919014526,0.0087553505464778,0.0020005795948058
downstream_metrics_average_confidence_score_mean,0.9979517459869384,0.967580795288086,0.7029046416282654,0.9138126373291016,0.91973477602005,0.804004967212677,0.9149202704429626,0.962124764919281,0.8565771579742432,0.9620688557624816,0.6701521873474121,0.6468042731285095,0.8882085680961609,0.6318600177764893,0.8650152087211609,0.8885326981544495,0.9987834095954896,0.9972324371337892,0.9678598046302797,0.9938837885856628,0.9731512665748596,0.990132749080658,0.9968617558479308,0.9846097826957704,0.9671795964241028,0.993497371673584,0.999239981174469,0.9610574841499328,0.9985305666923524,0.9475266337394714,0.9893139004707336,0.9716213345527648,0.999662697315216,0.7267116904258728,0.9153243899345398,0.7778990268707275,0.9694975018501282,0.9997310638427734,0.8127767443656921,0.9952678084373474,0.9057319760322572,0.988338053226471
downstream_metrics_average_confidence_score_std,0.0016838040901347,0.0043753120116889,0.0143030947074294,0.0264699086546897,0.007834842428565,0.0057919532991945,0.0074473046697676,0.0013763837050646,0.0016221918631345,0.0030357702635228,0.0042209662497043,0.0082393921911716,0.0048188939690589,0.0026808339171111,0.0262755267322063,0.005513543728739,0.0002006919676205,0.0001902177609736,0.003778088837862,0.0003075922140851,0.0053376387804746,0.001268480787985,0.0011973333312198,0.0008471278124488,0.0063749798573553,0.0022116182371973,0.0006709464942105,0.0047967447899281,0.0002700788318179,0.0079533094540238,0.0016012598061934,0.0008037447696551,4.464363883016631e-05,0.011824857443571,0.0165103562176227,0.0184727199375629,0.0006620437488891,0.0001716847764328,0.0147315328940749,0.0051367580890655,0.0054645300842821,0.0002242882037535
downstream_metrics_slice_wise_average_PCC_mean,0.7450432181358337,0.7431967854499817,0.7487338185310364,0.7360925674438477,0.7437138557434082,0.7406003475189209,0.7446599006652832,0.735236644744873,0.7317519187927246,0.7394247651100159,0.7491198182106018,0.7541275024414062,0.754306972026825,0.7483410239219666,0.745611846446991,0.7462583184242249,0.7309381365776062,0.7423664927482605,0.7491605877876282,0.7505655288696289,0.7485858798027039,0.7420742511749268,0.7542069554328918,0.7510819435119629,0.7526326179504395,0.7470495700836182,0.737271785736084,0.7543914914131165,0.7403629422187805,0.7582961916923523,0.7418270707130432,0.7493765354156494,0.7223594784736633,0.7418240904808044,0.7446392178535461,0.7608062624931335,0.752275288105011,0.7437021136283875,0.7574455142021179,0.7431718707084656,0.736045777797699,0.7435501217842102
downstream_metrics_slice_wise_average_PCC_std,0.0046940138563513,0.004008840303868,0.0043439539149403,0.0046912794932723,0.0051299654878675,0.0065334807150065,0.0071373558603227,0.006435242947191,0.0074350484646856,0.0050185518339276,0.0056097921915352,0.0085403630509972,0.0056443610228598,0.0054683405905961,0.0087044686079025,0.0046162451617419,0.0080651072785258,0.0060024932026863,0.0092239035293459,0.0032495146151632,0.0042551541700959,0.0052005597390234,0.003308467566967,0.0043885610066354,0.0047346763312816,0.0040532681159675,0.0080238096415996,0.0052974643185734,0.0065679331310093,0.0033904199954122,0.0039777974598109,0.0062285074964165,0.0027773499023169,0.0011151042999699,0.0085656438022851,0.0036775942426174,0.0061521315947175,0.0068294024094939,0.0049548055976629,0.0040232227183878,0.0087273269891738,0.0075109549798071
